date,product,product_literal,retailer,brand_norm,observed,baseline,discount_share,markdown_rate,n_items,n_item_keys
2026-01-08,butter,butter,Novus,dziugas,89.99,89.99,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,mlekovita,79.99,79.99,0.0,0.0,1,1
2025-12-19,butter,butter,Novus,mother,154.0,154.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,novus,114.0,114.0,0.0,0.0,3,1
2025-11-28,butter,butter,Novus,novus,104.0,104.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,organic,139.0,139.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,organic,144.0,144.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,paysan,279.0,279.0,0.0,0.0,2,2
2025-11-04,butter,butter,Novus,prego,114.0,114.0,0.0,0.0,3,3
2026-01-08,butter,butter,Novus,prego,89.99,89.99,0.0,0.0,1,1
2025-12-06,butter,butter,Novus,president,199.0,199.0,0.0,0.0,1,1
2025-11-16,butter,butter,Novus,roshen,114.0,114.0,0.0,0.0,2,2
2026-01-08,butter,butter,Novus,roshen,124.0,124.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,біло,106.995,106.995,0.0,0.0,2,1
2025-11-04,butter,butter,Novus,валіо,229.0,229.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,волошкове поле,92.85,92.85,0.0,0.0,2,1
2025-12-06,butter,butter,Novus,волошкове поле,114.0,114.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,галичина,129.0,129.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,галичина,119.0,119.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,гхі,439.0,439.0,0.0,0.0,3,1
2025-12-11,butter,butter,Novus,гхі,289.0,289.0,0.0,0.0,1,1
2026-01-07,butter,butter,Novus,дари,99.99,99.99,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,дари,97.99,97.99,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,житомирський,114.0,114.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,звени гора,104.0,104.0,0.0,0.0,1,1
2025-11-15,butter,butter,Novus,комо,139.0,139.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,молокiя,124.0,124.0,0.0,0.0,1,1
2025-12-26,butter,butter,Novus,молокія,114.0,114.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,молочна,119.0,119.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,молочна,83.99,83.99,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,новгород сіверський,121.495,121.495,0.0,0.0,2,1
2025-12-10,butter,butter,Novus,новгород сіверський,119.0,119.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,новгород сіверський,85.99,85.99,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,ранчо,126.5,126.5,0.0,0.0,2,1
2025-11-04,butter,butter,Novus,селянське,99.99,99.99,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,селянське,99.495,99.495,0.0,0.0,2,1
2026-01-08,butter,butter,Novus,ферма,154.0,154.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,яготинське,494.0,494.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,яготинське,129.0,129.0,0.0,0.0,3,2
2025-10-21,butter,butter,Silpo,beppino,31.04,31.04,0.0,0.0,2,2
2025-10-22,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-10-23,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-10-24,butter,butter,Silpo,beppino,127.745,152.745,0.5,0.08960573476702509,2,2
2025-10-25,butter,butter,Silpo,beppino,109.695,109.695,0.0,0.0,2,2
2025-10-26,butter,butter,Silpo,beppino,23.39,23.39,0.0,0.0,2,2
2025-10-27,butter,butter,Silpo,beppino,31.04,31.04,0.0,0.0,2,2
2025-10-28,butter,butter,Silpo,beppino,31.04,31.04,0.0,0.0,2,2
2025-10-29,butter,butter,Silpo,beppino,41.74,47.16761904761905,0.5,0.08000000000000003,2,2
2025-10-30,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-10-31,butter,butter,Silpo,beppino,74.745,74.745,0.0,0.0,2,2
2025-11-01,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-11-02,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-03,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-04,butter,butter,Silpo,beppino,49.739999999999995,49.739999999999995,0.0,0.0,2,2
2025-11-05,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-06,butter,butter,Silpo,beppino,140.245,140.245,0.0,0.0,2,2
2025-11-07,butter,butter,Silpo,beppino,136.995,141.99333333333334,0.5,0.125,2,2
2025-11-08,butter,butter,Silpo,beppino,136.995,141.99333333333334,0.5,0.125,2,2
2025-11-09,butter,butter,Silpo,beppino,135.245,135.245,0.0,0.0,2,2
2025-11-10,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-11,butter,butter,Silpo,beppino,37.89,37.89,0.0,0.0,2,2
2025-11-12,butter,butter,Silpo,beppino,43.49,43.49,0.0,0.0,2,2
2025-11-13,butter,butter,Silpo,beppino,43.49,43.49,0.0,0.0,2,2
2025-11-14,butter,butter,Silpo,beppino,43.49,43.49,0.0,0.0,2,2
2025-11-15,butter,butter,Silpo,beppino,49.99,56.57426829268293,0.5,0.08999999999999997,2,2
2025-11-16,butter,butter,Silpo,beppino,62.745,62.745,0.0,0.0,2,2
2025-11-17,butter,butter,Silpo,beppino,31.54,31.54,0.0,0.0,2,2
2025-11-18,butter,butter,Silpo,beppino,30.29,30.29,0.0,0.0,2,2
2025-11-19,butter,butter,Silpo,beppino,41.24,41.24,0.0,0.0,2,2
2025-11-20,butter,butter,Silpo,beppino,47.99,47.99,0.0,0.0,2,2
2025-11-21,butter,butter,Silpo,beppino,141.095,141.095,0.0,0.0,2,2
2025-11-22,butter,butter,Silpo,beppino,45.24,45.24,0.0,0.0,2,2
2025-11-23,butter,butter,Silpo,beppino,46.99,46.99,0.0,0.0,2,2
2025-11-24,butter,butter,Silpo,beppino,70.245,70.245,0.0,0.0,2,2
2025-11-25,butter,butter,Silpo,beppino,45.24,45.24,0.0,0.0,2,2
2025-11-26,butter,butter,Silpo,beppino,33.839999999999996,33.839999999999996,0.0,0.0,2,2
2025-11-27,butter,butter,Silpo,beppino,48.989999999999995,48.989999999999995,0.0,0.0,2,2
2025-11-28,butter,butter,Silpo,beppino,38.49,38.49,0.0,0.0,2,2
2025-11-29,butter,butter,Silpo,beppino,38.49,38.49,0.0,0.0,2,2
2025-11-30,butter,butter,Silpo,beppino,48.989999999999995,48.989999999999995,0.0,0.0,2,2
2025-12-01,butter,butter,Silpo,beppino,33.839999999999996,33.839999999999996,0.0,0.0,2,2
2025-12-02,butter,butter,Silpo,beppino,82.745,95.00970588235295,0.5,0.07500000000000001,2,2
2025-12-03,butter,butter,Silpo,beppino,48.49,48.49,0.0,0.0,2,2
2025-12-04,butter,butter,Silpo,beppino,29.490000000000002,31.71722222222222,0.5,0.09499999999999995,2,2
2025-12-11,butter,butter,Silpo,beppino,30.740000000000002,38.60007246376812,0.5,0.15500000000000005,2,2
2025-12-12,butter,butter,Silpo,beppino,29.740000000000002,37.502352941176476,0.5,0.16000000000000003,2,2
2025-12-13,butter,butter,Silpo,beppino,29.740000000000002,37.502352941176476,0.5,0.16000000000000003,2,2
2025-10-21,butter,butter,Silpo,brazzale,119.445,134.31281609195403,0.5,0.06500000000000002,2,2
2025-10-22,butter,butter,Silpo,brazzale,119.445,134.31281609195403,0.5,0.06500000000000002,2,2
2025-10-23,butter,butter,Silpo,brazzale,119.445,134.31281609195403,0.5,0.06500000000000002,2,2
2025-10-24,butter,butter,Silpo,brazzale,119.445,134.31281609195403,0.5,0.06500000000000002,2,2
2025-10-25,butter,butter,Silpo,brazzale,119.445,134.31281609195403,0.5,0.06500000000000002,2,2
2025-10-26,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-10-27,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-10-28,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-10-29,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-10-30,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-10-31,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-11-01,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-11-02,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-11-03,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-11-04,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-11-05,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-11-06,butter,butter,Silpo,brazzale,119.345,134.21281609195404,0.5,0.06500000000000002,2,2
2025-11-07,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-11-08,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-11-09,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-11-10,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-11-11,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-11-12,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-11-13,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-11-14,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-15,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-16,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-17,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-18,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-19,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-20,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-21,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-22,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-23,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-24,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-25,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-26,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-27,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-28,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-29,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-30,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-12-01,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-12-02,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-12-03,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-12-04,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-12-11,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-12-12,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-12-13,butter,butter,Silpo,brazzale,119.495,134.36281609195402,0.5,0.06500000000000002,2,2
2025-10-21,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.1600000000000001,3,3
2025-10-22,butter,butter,Silpo,burro,179.0,179.0,0.3333333333333333,0.0,3,3
2025-10-23,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.1899999999999999,3,3
2025-10-24,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-25,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-26,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-27,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-28,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-29,butter,butter,Silpo,burro,349.0,399.0,0.3333333333333333,0.0,3,3
2025-10-30,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.1899999999999999,3,3
2025-10-31,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-11-01,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.1899999999999999,3,3
2025-11-02,butter,butter,Silpo,burro,94.99,94.99,0.6666666666666666,0.1899999999999999,3,3
2025-11-03,butter,butter,Silpo,burro,97.49,97.49,0.6666666666666666,0.1899999999999999,3,3
2025-11-04,butter,butter,Silpo,burro,97.49,97.49,0.3333333333333333,0.0,3,3
2025-11-05,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-06,butter,butter,Silpo,burro,97.49,97.49,0.3333333333333333,0.0,3,3
2025-11-07,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-08,butter,butter,Silpo,burro,97.49,97.49,0.3333333333333333,0.0,3,3
2025-11-09,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-10,butter,butter,Silpo,burro,92.49,92.49,0.6666666666666666,0.1899999999999999,3,3
2025-11-11,butter,butter,Silpo,burro,92.49,92.49,0.6666666666666666,0.1899999999999999,3,3
2025-11-12,butter,butter,Silpo,burro,94.99,94.99,0.3333333333333333,0.0,3,3
2025-11-13,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-14,butter,butter,Silpo,burro,94.99,94.99,0.3333333333333333,0.0,3,3
2025-11-15,butter,butter,Silpo,burro,109.0,109.0,0.3333333333333333,0.0,3,3
2025-11-16,butter,butter,Silpo,burro,99.0,99.0,0.0,0.0,3,3
2025-11-17,butter,butter,Silpo,burro,99.0,99.0,0.6666666666666666,0.1899999999999999,3,3
2025-11-18,butter,butter,Silpo,burro,99.0,99.0,0.3333333333333333,0.0,3,3
2025-11-19,butter,butter,Silpo,burro,99.0,99.0,0.0,0.0,3,3
2025-11-20,butter,butter,Silpo,burro,169.0,174.0,0.3333333333333333,0.0,3,3
2025-11-21,butter,butter,Silpo,burro,99.0,99.0,0.3333333333333333,0.0,3,3
2025-11-22,butter,butter,Silpo,burro,109.0,109.0,0.0,0.0,3,3
2025-11-23,butter,butter,Silpo,burro,74.99,74.99,0.0,0.0,3,3
2025-11-24,butter,butter,Silpo,burro,99.0,99.0,0.0,0.0,3,3
2025-11-25,butter,butter,Silpo,burro,87.49,94.99,0.3333333333333333,0.0,3,3
2025-11-26,butter,butter,Silpo,burro,67.79,67.79,0.0,0.0,3,3
2025-11-27,butter,butter,Silpo,burro,99.0,99.0,0.3333333333333333,0.0,3,3
2025-11-28,butter,butter,Silpo,burro,94.99,94.99,0.0,0.0,3,3
2025-11-29,butter,butter,Silpo,burro,62.49,62.49,0.3333333333333333,0.0,3,3
2025-11-30,butter,butter,Silpo,burro,62.99,62.99,0.0,0.0,3,3
2025-12-01,butter,butter,Silpo,burro,46.29,46.29,0.0,0.0,3,3
2025-12-02,butter,butter,Silpo,burro,66.49,66.49,0.0,0.0,3,3
2025-12-03,butter,butter,Silpo,burro,28.99,38.14473684210526,0.3333333333333333,0.0,3,3
2025-12-04,butter,butter,Silpo,burro,70.69,70.69,0.0,0.0,3,3
2025-12-11,butter,butter,Silpo,burro,95.49,95.49,0.6666666666666666,0.16999999999999998,3,3
2025-12-12,butter,butter,Silpo,burro,74.99,74.99,0.0,0.0,3,3
2025-12-13,butter,butter,Silpo,burro,92.99,92.99,0.0,0.0,3,3
2025-10-21,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-22,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-23,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-24,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-25,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-26,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-27,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-28,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-29,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-30,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-31,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-01,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-02,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-03,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-04,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-05,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-06,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-07,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-08,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-09,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-10,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-11,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-12,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-13,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-14,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-15,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-16,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-17,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-18,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-19,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-20,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-21,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-22,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-23,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-24,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-25,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-26,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-27,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-28,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-29,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-30,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-01,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-02,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-03,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-04,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-11,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-12,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-13,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-21,butter,butter,Silpo,gheesome,179.0,179.0,0.25,0.0,4,4
2025-10-22,butter,butter,Silpo,gheesome,149.0,179.0,0.5,0.08500000000000005,4,4
2025-10-23,butter,butter,Silpo,gheesome,73.945,86.6214705882353,0.75,0.14611302000245424,4,4
2025-10-24,butter,butter,Silpo,gheesome,96.495,111.63690476190476,0.5,0.08000000000000004,4,4
2025-10-25,butter,butter,Silpo,gheesome,103.995,113.995,0.5,0.08000000000000004,4,4
2025-10-26,butter,butter,Silpo,gheesome,118.995,118.995,0.25,0.0,4,4
2025-10-27,butter,butter,Silpo,gheesome,107.57,107.57,0.0,0.0,4,4
2025-10-28,butter,butter,Silpo,gheesome,106.495,111.63690476190476,0.5,0.08000000000000004,4,4
2025-10-29,butter,butter,Silpo,gheesome,171.5,171.5,0.5,0.11583011583011583,4,4
2025-10-30,butter,butter,Silpo,gheesome,334.0,364.0,0.25,0.0,4,4
2025-10-31,butter,butter,Silpo,gheesome,94.195,111.245,0.5,0.09499999999999997,4,4
2025-11-01,butter,butter,Silpo,gheesome,111.995,121.995,0.5,0.10999999999999997,4,4
2025-11-02,butter,butter,Silpo,gheesome,108.495,108.495,0.5,0.10050251256281413,4,4
2025-11-03,butter,butter,Silpo,gheesome,57.44500000000001,72.22077922077924,0.5,0.09646464646464649,4,4
2025-11-04,butter,butter,Silpo,gheesome,103.995,109.74074074074073,0.75,0.17856545961002784,4,4
2025-11-05,butter,butter,Silpo,gheesome,42.49,42.49,0.0,0.0,4,4
2025-11-06,butter,butter,Silpo,gheesome,62.239999999999995,62.98574074074074,0.25,0.0,4,4
2025-11-07,butter,butter,Silpo,gheesome,54.445,62.23574074074074,0.5,0.03195811845600878,4,4
2025-11-08,butter,butter,Silpo,gheesome,54.445,62.23574074074074,0.5,0.03195811845600878,4,4
2025-11-09,butter,butter,Silpo,gheesome,69.44500000000001,97.33029297954673,0.5,0.09499999999999997,4,4
2025-11-10,butter,butter,Silpo,gheesome,105.495,111.99375,0.5,0.09999999999999996,4,4
2025-11-11,butter,butter,Silpo,gheesome,84.45,91.95,0.5,0.10040160642570276,4,4
2025-11-12,butter,butter,Silpo,gheesome,61.29,62.42448717948717,0.25,0.0,4,4
2025-11-13,butter,butter,Silpo,gheesome,101.995,111.1830985915493,0.5,0.11499999999999999,4,4
2025-11-14,butter,butter,Silpo,gheesome,104.45,126.245,0.75,0.17500000000000002,4,4
2025-11-15,butter,butter,Silpo,gheesome,83.99,90.8714705882353,0.25,0.0,4,4
2025-11-16,butter,butter,Silpo,gheesome,47.64,47.64,0.25,0.0,4,4
2025-11-17,butter,butter,Silpo,gheesome,58.89,58.89,0.25,0.0,4,4
2025-11-18,butter,butter,Silpo,gheesome,171.5,196.74025974025972,0.25,0.0,4,4
2025-11-19,butter,butter,Silpo,gheesome,122.995,125.37647058823529,0.25,0.0,4,4
2025-11-20,butter,butter,Silpo,gheesome,166.5,166.5,0.0,0.0,4,4
2025-11-21,butter,butter,Silpo,gheesome,159.0,159.0,0.25,0.0,4,4
2025-11-22,butter,butter,Silpo,gheesome,144.245,144.245,0.25,0.0,4,4
2025-11-23,butter,butter,Silpo,gheesome,119.245,144.48525974025972,0.25,0.0,4,4
2025-11-24,butter,butter,Silpo,gheesome,194.0,219.24025974025972,0.25,0.0,4,4
2025-11-25,butter,butter,Silpo,gheesome,136.495,141.63690476190476,0.5,0.08000000000000004,4,4
2025-11-26,butter,butter,Silpo,gheesome,61.739999999999995,66.88190476190476,0.25,0.0,4,4
2025-11-27,butter,butter,Silpo,gheesome,72.49,78.1342405063291,0.25,0.0,4,4
2025-11-28,butter,butter,Silpo,gheesome,273.495,280.3764705882353,0.5,0.07500000000000001,4,4
2025-11-29,butter,butter,Silpo,gheesome,271.995,271.995,0.0,0.0,4,4
2025-11-30,butter,butter,Silpo,gheesome,274.495,274.495,0.0,0.0,4,4
2025-12-01,butter,butter,Silpo,gheesome,273.495,280.3764705882353,0.5,0.07500000000000001,4,4
2025-12-02,butter,butter,Silpo,gheesome,344.0,344.0,0.25,0.0,4,4
2025-12-03,butter,butter,Silpo,gheesome,260.495,260.495,0.25,0.0,4,4
2025-12-04,butter,butter,Silpo,gheesome,344.0,344.0,0.25,0.0,4,4
2025-12-11,butter,butter,Silpo,gheesome,261.495,266.63690476190476,0.25,0.0,4,4
2025-12-12,butter,butter,Silpo,gheesome,319.0,344.0,0.5,0.08000000000000004,4,4
2025-12-13,butter,butter,Silpo,gheesome,261.495,266.63690476190476,0.25,0.0,4,4
2025-10-21,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-22,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-23,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-24,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-25,butter,butter,Silpo,isigny,154.0,163.94444444444446,0.25,0.0,4,4
2025-10-26,butter,butter,Silpo,isigny,104.495,104.495,0.5,0.049999999999999996,4,4
2025-10-27,butter,butter,Silpo,isigny,104.495,104.495,0.5,0.049999999999999996,4,4
2025-10-28,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-29,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-30,butter,butter,Silpo,isigny,104.995,104.995,0.25,0.0,4,4
2025-10-31,butter,butter,Silpo,isigny,149.0,149.0,0.25,0.0,4,4
2025-11-01,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-02,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-03,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-04,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-05,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-06,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-07,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-08,butter,butter,Silpo,isigny,119.5,119.5,0.25,0.0,4,4
2025-11-09,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-10,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-11,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-12,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-13,butter,butter,Silpo,isigny,104.495,104.495,0.5,0.049999999999999996,4,4
2025-11-14,butter,butter,Silpo,isigny,134.0,134.0,0.0,0.0,4,4
2025-11-15,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-16,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-17,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-18,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-19,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-20,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-21,butter,butter,Silpo,isigny,94.495,104.49333333333334,0.25,0.0,4,4
