date,price_eff,log_price,trend_before_ln,trend_after_ln,source,product,standardized_type
2024-10-10,50.44421399718041,3.9208680523568606,49.729257993965454,3.906038579595498,ConsumerUA,Сир твердий,hard_cheese
2024-10-11,50.15416725448509,3.9151016067579745,50.29552140444713,3.9178001912002665,ConsumerUA,Сир твердий,hard_cheese
2024-10-12,49.88795997009349,3.909779690479548,50.48412699687354,3.921631699890726,ConsumerUA,Сир твердий,hard_cheese
2024-10-13,49.69327106061306,3.90586953280183,50.39653508057296,3.919879834101929,ConsumerUA,Сир твердий,hard_cheese
2024-10-14,49.61777944265127,3.9043492260057633,50.20184617109254,3.9160089801478413,ConsumerUA,Сир твердий,hard_cheese
2024-10-15,49.6278878233765,3.9045529302286,50.01938583285312,3.912378925152232,ConsumerUA,Сир твердий,hard_cheese
2024-10-16,49.65591331709958,3.9051174834416225,49.86874183792848,3.9093769317246,ConsumerUA,Сир твердий,hard_cheese
2024-10-17,49.69840645114154,3.9059728692312294,49.76219790278008,3.907249048420938,ConsumerUA,Сир твердий,hard_cheese
2024-10-18,49.75191775282347,3.907049010657101,49.70473368825698,3.9060986775493847,ConsumerUA,Сир твердий,hard_cheese
2024-10-19,49.81299774946642,3.908275948961567,49.69402479959597,3.90588385733253,ConsumerUA,Сир твердий,hard_cheese
2024-10-20,49.87819696839146,3.909583972772606,49.720442786421465,3.9064144916140697,ConsumerUA,Сир твердий,hard_cheese
2024-10-21,49.94406593691964,3.9109036979756073,49.76705514274551,3.9073508447526186,ConsumerUA,Сир твердий,hard_cheese
2024-10-22,50.01196311047227,3.912262239018954,49.82192304090205,3.908452174579813,ConsumerUA,Сир твердий,hard_cheese
2024-10-23,50.08770705785879,3.913775609876529,49.88360786101051,3.909689049784799,ConsumerUA,Сир твердий,hard_cheese
2024-10-24,50.17453847648248,3.9155076963637145,49.9516267217735,3.9110511679465825,ConsumerUA,Сир твердий,hard_cheese
2024-10-25,50.27569806374665,3.917521820470261,50.02645248047681,3.912547283634177,ConsumerUA,Сир твердий,hard_cheese
2024-10-26,50.39442651705458,3.9198805839832778,50.10951373298941,3.9142050886372783,ConsumerUA,Сир твердий,hard_cheese
2024-10-27,50.53396453380955,3.922645675236748,50.203194813763425,3.916071046132156,ConsumerUA,Сир твердий,hard_cheese
2024-10-28,50.69755281141483,3.9258776414127676,50.31083579583417,3.9182101809088934,ConsumerUA,Сир твердий,hard_cheese
2024-10-29,51.01848592540695,3.932188036173889,50.45462476939627,3.921056723359598,ConsumerUA,Сир твердий,hard_cheese
2024-10-30,51.56185148204361,3.9427820866978625,50.6652168299941,3.9252005057626453,ConsumerUA,Сир твердий,hard_cheese
2024-10-31,52.22857972480996,3.955629849369499,50.95865129404088,3.9309322419063295,ConsumerUA,Сир твердий,hard_cheese
2024-11-01,52.91960089719115,3.9687737975930553,51.33635169881866,3.9382539529238714,ConsumerUA,Сир твердий,hard_cheese
2024-11-02,53.53584524267229,3.9803514340850583,51.78512580247833,3.9468926457955544,ConsumerUA,Сир твердий,hard_cheese
2024-11-03,53.97824300473856,3.9885810580556553,52.27716558403962,3.956311986198255,ConsumerUA,Сир твердий,hard_cheese
2024-11-04,54.14772442687505,3.991715949052908,52.77004724339108,3.965717458718276,ConsumerUA,Сир твердий,hard_cheese
2024-11-05,54.05271255614486,3.9899597288785733,53.203508190639354,3.973970557676087,ConsumerUA,Сир твердий,hard_cheese
2024-11-06,53.80317707669489,3.9853325188943165,53.52369756130382,3.980049190847009,ConsumerUA,Сир твердий,hard_cheese
2024-11-07,53.45236818763603,3.9787909430870396,53.69852448456469,3.9833579185209436,ConsumerUA,Сир твердий,hard_cheese
2024-11-08,53.05353608807919,3.9713015185988065,53.717658083262975,3.983719021521765,ConsumerUA,Сир твердий,hard_cheese
2024-11-09,52.65993097713526,3.9638548433406666,53.592527473900546,3.9813623657011377,ConsumerUA,Сир твердий,hard_cheese
2024-11-10,52.32480305391513,3.957470504424648,53.35632176664006,3.9769180008967084,ConsumerUA,Сир твердий,hard_cheese
2024-11-11,52.10140251752971,3.9531918681192515,53.063990065305006,3.971414560763329,ConsumerUA,Сир твердий,hard_cheese
2024-11-12,51.9523122998735,3.950326226658127,52.763932885837676,3.9657526318746936,ConsumerUA,Сир твердий,hard_cheese
2024-11-13,51.80882677758663,3.947560535860528,52.47902570025078,3.960356634298438,ConsumerUA,Сир твердий,hard_cheese
2024-11-14,51.67726331689836,3.9450179036778312,52.225439290145395,3.955531914382837,ConsumerUA,Сир твердий,hard_cheese
2024-11-15,51.56393928403799,3.942822577092732,52.01263974671094,3.9514634941676836,ConsumerUA,Сир твердий,hard_cheese
2024-11-16,51.47517204523479,3.9410995952149173,51.843388470725166,3.948212744435434,ConsumerUA,Сир твердий,hard_cheese
2024-11-17,51.41727896671807,3.939974282637432,51.71374217255415,3.945713284180117,ConsumerUA,Сир твердий,hard_cheese
2024-11-18,51.39657741471709,3.9395715829817757,51.61305287215235,3.943767529160478,ConsumerUA,Сир твердий,hard_cheese
2024-11-19,51.41362303074351,3.939903176852982,51.53609726227664,3.942278522045457,ConsumerUA,Сир твердий,hard_cheese
2024-11-20,51.45758277733794,3.9407578329042052,51.4859195479554,3.941306707337411,ConsumerUA,Сир твердий,hard_cheese
2024-11-21,51.51769100227319,3.9419252632893027,51.463123503008944,3.940864901567621,ConsumerUA,Сир твердий,hard_cheese
2024-11-22,51.58318205332205,3.9431956901618666,51.465872470049526,3.9409182034346406,ConsumerUA,Сир твердий,hard_cheese
2024-11-23,51.6432902782573,3.944360279639181,51.48988936048131,3.9413840154952493,ConsumerUA,Сир твердий,hard_cheese
2024-11-24,51.68725002485174,3.9452111364936515,51.52845665450041,3.9421321374747094,ConsumerUA,Сир твердий,hard_cheese
2024-11-25,51.70429564087815,3.94554086589408,51.572416401094834,3.9429848921764665,ConsumerUA,Сир твердий,hard_cheese
2024-11-26,51.29190775920156,3.937532996248562,51.55502850516028,3.942646294947264,ConsumerUA,Сир твердий,hard_cheese
2024-11-27,50.22193050029517,3.9164517938567003,51.378506751297024,3.939174003654763,ConsumerUA,Сир твердий,hard_cheese
2024-11-28,48.74514344334413,3.8866055708062954,50.98242852859288,3.931271190442905,ConsumerUA,Сир твердий,hard_cheese
2024-11-29,47.11232616753353,3.852534668855134,50.343734830623085,3.9183196159705145,ConsumerUA,Сир твердий,hard_cheese
2024-11-30,45.57425825204849,3.819343045106961,49.4767302554504,3.900460011037341,ConsumerUA,Сир твердий,hard_cheese
2024-12-01,44.38171927607412,3.792827656638578,48.43308300562502,3.878690942486616,ConsumerUA,Сир твердий,hard_cheese
2024-12-02,43.78548881879555,3.779302456981655,47.30182488818465,3.8549425983562697,ConsumerUA,Сир твердий,hard_cheese
2024-12-03,43.58197114750973,3.774643559046832,46.20040537222867,3.8316726787560222,ConsumerUA,Сир твердий,hard_cheese
2024-12-04,43.40221777751673,3.7705105406651955,45.22616069754604,3.810823928300093,ConsumerUA,Сир твердий,hard_cheese
2024-12-05,43.24897916000617,3.766973629862476,44.44099437135491,3.7937336510224045,ConsumerUA,Сир твердий,hard_cheese
2024-12-06,43.12500574616778,3.7641030085959852,43.87137716830265,3.781100556699669,ConsumerUA,Сир твердий,hard_cheese
2024-12-07,43.03304798719123,3.761968378345878,43.5083471304659,3.7729041757338,ConsumerUA,Сир твердий,hard_cheese
2024-12-08,42.9758563342662,3.7606384774058417,43.307509567350486,3.7683057215576947,ConsumerUA,Сир твердий,hard_cheese
2024-12-09,42.95618123858237,3.7601805551551104,43.18903705589146,3.76557402129676,ConsumerUA,Сир твердий,hard_cheese
2024-12-10,42.95779554993702,3.7602181348694987,43.09986911338107,3.7635132464142838,ConsumerUA,Сир твердий,hard_cheese
2024-12-11,42.96246749460846,3.7603268855765033,43.03704764439418,3.7620584385444706,ConsumerUA,Сир твердий,hard_cheese
2024-12-12,42.96994058850795,3.7605008151587187,42.997184991323,3.7611337507296483,ConsumerUA,Сир твердий,hard_cheese
2024-12-13,42.97995834754673,3.7607339221014406,42.976463934377136,3.7606524526589986,ConsumerUA,Сир твердий,hard_cheese
2024-12-14,42.99226428763605,3.7610201992220307,42.97063769158353,3.7605169984984492,ConsumerUA,Сир твердий,hard_cheese
2024-12-15,43.00660192468715,3.7613536370408167,42.975029918786525,3.7606191641605884,ConsumerUA,Сир твердий,hard_cheese
2024-12-16,43.02271477461127,3.7617282267907006,42.984534709647804,3.7608402601085302,ConsumerUA,Сир твердий,hard_cheese
2024-12-17,43.05607802432066,3.762503406141972,42.998575063131184,3.7611667274331686,ConsumerUA,Сир твердий,hard_cheese
2024-12-18,43.11707140378415,3.7639190069423094,43.020661335870564,3.7616798876282838,ConsumerUA,Сир твердий,hard_cheese
2024-12-19,43.19779524349803,3.7657894579175437,43.05321200086915,3.762435408022402,ConsumerUA,Сир твердий,hard_cheese
2024-12-20,43.29034987395852,3.7679297435177532,43.09755364749941,3.7634633825104467,ConsumerUA,Сир твердий,hard_cheese
2024-12-21,43.38683562566185,3.7701560684958886,43.1539209815031,3.7647685066924264,ConsumerUA,Сир твердий,hard_cheese
2024-12-22,43.47935282910431,3.7722861778070085,43.22145682499126,3.7663302982304536,ConsumerUA,Сир твердий,hard_cheese
2024-12-23,43.5600018147821,3.7741393397264233,43.298212116444226,3.7681033143641285,ConsumerUA,Сир твердий,hard_cheese
2024-12-24,43.6233233811514,3.775591947260293,43.37924716742005,3.76997310595246,ConsumerUA,Сир твердий,hard_cheese
2024-12-25,43.67457081706825,3.776766029230412,43.45888994074635,3.7718083948507606,ConsumerUA,Сир твердий,hard_cheese
2024-12-26,43.72191318862876,3.7778494223835755,43.53376393290788,3.773531246917336,ConsumerUA,Сир твердий,hard_cheese
2024-12-27,43.77351956192898,3.779029058340842,43.602788174046516,3.7751168633206347,ConsumerUA,Сир твердий,hard_cheese
2024-12-28,43.837559003065,3.7804909614149773,43.667177227961254,3.7765932765947903,ConsumerUA,Сир твердий,hard_cheese
2024-12-29,43.92220057813289,3.7824199001840983,43.730441192108195,3.7780409512200888,ConsumerUA,Сир твердий,hard_cheese
2024-12-30,44.03561335322873,3.7849987009268253,43.79838569760057,3.7795922885344315,ConsumerUA,Сир твердий,hard_cheese
2024-12-31,44.77214405982486,3.8015861616539555,43.96250293741107,3.7833057477335266,ConsumerUA,Сир твердий,hard_cheese
2025-01-01,46.46160611526935,3.838626296595565,44.360650837154076,3.792142928785691,ConsumerUA,Сир твердий,hard_cheese
2025-01-02,48.71536861447188,3.885994557603719,45.07400161227453,3.8075922338171404,ConsumerUA,Сир твердий,hard_cheese
2025-01-03,51.14480065234216,3.9346608382054544,46.12704176804784,3.8298253452263706,ConsumerUA,Сир твердий,hard_cheese
2025-01-04,53.36127132378988,3.9770852267319037,47.487572099579964,3.857910240271646,ConsumerUA,Сир твердий,hard_cheese
2025-01-05,54.97614972372473,4.006899449796031,49.06670769180737,3.889978747359065,ConsumerUA,Сир твердий,hard_cheese
2025-01-06,55.60080494705642,4.018197678616783,50.71887791949705,3.923292887029059,ConsumerUA,Сир твердий,hard_cheese
2025-01-07,55.5671295418358,4.017591831140971,52.26101870264146,3.954150839812918,ConsumerUA,Сир твердий,hard_cheese
2025-01-08,55.48006779910336,4.016023817491727,53.54937037176061,3.979493342798084,ConsumerUA,Сир твердий,hard_cheese
2025-01-09,55.36056642825314,4.013867542981296,54.498684345157926,3.9977609121377378,ConsumerUA,Сир твердий,hard_cheese
2025-01-10,55.22957213867926,4.011498536982478,55.08222312892037,4.008737726248741,ConsumerUA,Сир твердий,hard_cheese
2025-01-11,55.10803163977579,4.009295470323434,55.331760316918356,4.01333918961896,ConsumerUA,Сир твердий,hard_cheese
2025-01-12,55.01689164093679,4.007640258824854,55.337580590805786,4.013445019480221,ConsumerUA,Сир твердий,hard_cheese
2025-01-13,54.97709885155636,4.00691671400321,55.248479720020065,4.011833453106853,ConsumerUA,Сир твердий,hard_cheese
2025-01-14,54.9704139566569,4.006795112436481,55.16323463642308,4.010291064720497,ConsumerUA,Сир твердий,hard_cheese
2025-01-15,54.96465747516355,4.00669038732149,55.089604590145974,4.00895771755332,ConsumerUA,Сир твердий,hard_cheese
2025-01-16,54.95986586732453,4.006603207360252,55.032361652870456,4.007919955321742,ConsumerUA,Сир твердий,hard_cheese
2025-01-17,54.95607559338804,4.006534240586413,54.993290717828856,4.007210770122305,ConsumerUA,Сир твердий,hard_cheese
2025-01-18,54.95332311360229,4.006484154245869,54.97118949980406,4.006809153539796,ConsumerUA,Сир твердий,hard_cheese
2025-01-19,54.95164488821548,4.006453614673046,54.9618685351296,4.006639632946681,ConsumerUA,Сир твердий,hard_cheese
2025-01-20,54.95107737747583,4.0064432871629,54.958151181689516,4.006572000540921,ConsumerUA,Сир твердий,hard_cheese
2025-01-21,54.98018381647854,4.00697282606506,54.959546875949755,4.006597388202147,ConsumerUA,Сир твердий,hard_cheese
2025-01-22,55.05789396253841,4.008385249119829,54.972866374146165,4.006839511316196,ConsumerUA,Сир твердий,hard_cheese
2025-01-23,55.16979405923305,4.01041559443766,55.00285611584737,4.00738413804154,ConsumerUA,Сир твердий,hard_cheese
2025-01-24,55.30147035014006,4.012799496784946,55.052198223954804,4.00827917464133,ConsumerUA,Сир твердий,hard_cheese
2025-01-25,55.43850907883705,4.015274462002668,55.121510504702634,4.009534932892302,ConsumerUA,Сир твердий,hard_cheese
2025-01-26,55.56649648890162,4.0175804384966955,55.2093464476578,4.011124479152823,ConsumerUA,Сир твердий,hard_cheese
2025-01-27,55.6710188239114,4.01945970315803,55.31219522572002,4.012983967152127,ConsumerUA,Сир твердий,hard_cheese
2025-01-28,55.7654698095435,4.02115485722126,55.42437893901501,4.015009971603012,ConsumerUA,Сир твердий,hard_cheese
2025-01-29,55.86748373963405,4.022982524684033,55.540034621457245,4.017095296683613,ConsumerUA,Сир твердий,hard_cheese
2025-01-30,55.96900770999921,4.024798103784151,55.65420800013813,4.019149940875969,ConsumerUA,Сир твердий,hard_cheese
2025-01-31,56.06198881645512,4.0264580216763095,55.76285349532599,4.021101158717593,ConsumerUA,Сир твердий,hard_cheese
2025-02-01,56.13837415481793,4.027819609966063,55.86283422046612,4.022893322712363,ConsumerUA,Сир твердий,hard_cheese
2025-02-02,56.19011082090378,4.028740777375299,55.95192198218071,4.024487656837878,ConsumerUA,Сир твердий,hard_cheese
2025-02-03,56.2091459105288,4.029079482280661,56.02879728026892,4.025861910998254,ConsumerUA,Сир твердий,hard_cheese
2025-02-04,56.19153830602,4.028766181613934,56.08966420833699,4.02694924305435,ConsumerUA,Сир твердий,hard_cheese
2025-02-05,56.14612922070785,4.027957742400533,56.129470705633246,4.027659988442421,ConsumerUA,Сир твердий,hard_cheese
2025-02-06,56.08403924691368,4.026851266646703,56.14590378233531,4.027953297422785,ConsumerUA,Сир твердий,hard_cheese
2025-02-07,56.01638897695884,4.025644308221313,56.13938951955013,4.0278370526435,ConsumerUA,Сир твердий,hard_cheese
2025-02-08,55.95429900316467,4.024535268323849,56.11309306931395,4.027367860980327,ConsumerUA,Сир твердий,hard_cheese
2025-02-09,55.90888991785251,4.023723400036446,56.072918654592335,4.026651092789063,ConsumerUA,Сир твердий,hard_cheese
2025-02-10,55.89128231334372,4.0234084165386035,56.027509569280184,4.025840940540197,ConsumerUA,Сир твердий,hard_cheese
2025-02-11,55.94135927391743,4.024303986261539,55.991769707551235,4.025203484061284,ConsumerUA,Сир твердий,hard_cheese
2025-02-12,56.07157205038268,4.026628947024204,55.98111868321907,4.02501365615038,ConsumerUA,Сир твердий,hard_cheese
2025-02-13,56.25189348485569,4.0298397024709685,56.00509786006793,4.025440575553846,ConsumerUA,Сир твердий,hard_cheese
2025-02-14,56.45229641945268,4.0333959703608455,56.06737035185277,4.026547955859494,ConsumerUA,Сир твердий,hard_cheese
2025-02-15,56.64275369628983,4.036764065722912,56.16572102229922,4.0282949269165025,ConsumerUA,Сир твердий,hard_cheese
2025-02-16,56.79323815748337,4.039417272117326,56.29205648510363,4.030536908642342,ConsumerUA,Сир твердий,hard_cheese
2025-02-17,56.87372264514951,4.040833418032525,56.43240510393303,4.033026194570046,ConsumerUA,Сир твердий,hard_cheese
2025-02-18,56.90765913551662,4.041429939024665,56.570447941304344,4.035472759250493,ConsumerUA,Сир твердий,hard_cheese
2025-02-19,56.93809876157055,4.041964691084673,56.69423747147403,4.03766357983056,ConsumerUA,Сир твердий,hard_cheese
2025-02-20,56.96441310056374,4.042426741289382,56.79602598800376,4.03946172823319,ConsumerUA,Сир твердий,hard_cheese
2025-02-21,56.98597372974865,4.042805162636459,56.87226560376033,4.040805898558277,ConsumerUA,Сир твердий,hard_cheese
2025-02-22,57.0021522263777,4.043089025479225,56.923608250915734,4.0417094642377505,ConsumerUA,Сир твердий,hard_cheese
2025-02-23,57.01232016770334,4.043267387771995,56.95490568094716,4.042259480759847,ConsumerUA,Сир твердий,hard_cheese
2025-02-24,57.01584913097801,4.043329284113882,56.97520946463694,4.042616033057183,ConsumerUA,Сир твердий,hard_cheese
2025-02-25,56.30907044652189,4.030855631343412,56.889696794780555,4.041105417674147,ConsumerUA,Сир твердий,hard_cheese
2025-02-26,54.48632541818768,3.9979497604280545,56.539443460011576,4.034817570437487,ConsumerUA,Сир твердий,hard_cheese
2025-02-27,51.99400058352663,3.951128338531687,55.82938452900627,4.021774941472102,ConsumerUA,Сир твердий,hard_cheese
2025-02-28,49.27848248008996,3.8974875249217815,54.72831435048361,4.001015278941433,ConsumerUA,Сир твердий,hard_cheese
2025-03-01,46.7861576454289,3.8455873823659394,53.268886553205206,3.9728007584966787,ConsumerUA,Сир твердий,hard_cheese
2025-03-02,44.9634126170947,3.805849106110049,51.5476140459754,3.938883861116401,ConsumerUA,Сир твердий,hard_cheese
2025-03-03,44.25663393263858,3.7900052795988137,49.72486901764119,3.9026947176142484,ConsumerUA,Сир твердий,hard_cheese
2025-03-04,44.29605767025889,3.7908956814490873,48.0087243353179,3.868414724772202,ConsumerUA,Сир твердий,hard_cheese
2025-03-05,44.40275622839791,3.7933015447276377,46.56821445106222,3.8391792653864276,ConsumerUA,Сир твердий,hard_cheese
2025-03-06,44.55937062497281,3.7968224713041283,45.50612445698311,3.8171355700682055,ConsumerUA,Сир твердий,hard_cheese
2025-03-07,44.74854187790071,3.8010588604559405,44.858990085241786,3.8033600465730855,ConsumerUA,Сир твердий,hard_cheese
2025-03-08,44.9529110050988,3.805615519779545,44.59709770805177,3.797649780489315,ConsumerUA,Сир твердий,hard_cheese
2025-03-09,45.15511902448419,3.8101036516085824,44.624484337678844,3.7982575727033905,ConsumerUA,Сир твердий,hard_cheese
2025-03-10,45.33780695397405,3.8141412750073656,44.778937626441056,3.8017055720474695,ConsumerUA,Сир твердий,hard_cheese
2025-03-11,45.53121545526125,3.8183981446912507,44.95538873858425,3.8056344953677788,ConsumerUA,Сир твердий,hard_cheese
2025-03-12,45.76107126507135,3.8234337573104438,45.14943374382331,3.8099390971653224,ConsumerUA,Сир твердий,hard_cheese
2025-03-13,46.00324451387056,3.828711926911996,45.355701442237276,3.814494733680732,ConsumerUA,Сир твердий,hard_cheese
2025-03-14,46.23360533212507,3.83370692181039,45.56785336426933,3.8191587424456537,ConsumerUA,Сир твердий,hard_cheese
2025-03-15,46.42802385030108,3.8379032392113595,45.77858377072679,3.8237712737930556,ConsumerUA,Сир твердий,hard_cheese
2025-03-16,46.56237019886481,3.8407927084605062,45.979619652781174,3.8281554247719023,ConsumerUA,Сир твердий,hard_cheese
2025-03-17,46.61251450828246,3.8418690567579334,46.16172073196809,3.8321165364505547,ConsumerUA,Сир твердий,hard_cheese
2025-03-18,46.59628451597387,3.8415208065360122,46.31387345492703,3.8354197738569487,ConsumerUA,Сир твердий,hard_cheese
2025-03-19,46.55107297037101,3.8405500533042853,46.42673084139841,3.8378649589989267,ConsumerUA,Сир твердий,hard_cheese
2025-03-20,46.48209751845827,3.839067238858888,46.495138413482366,3.839344289277054,ConsumerUA,Сир твердий,hard_cheese
2025-03-21,46.39457580722001,3.837182551692324,46.51813419563878,3.839840807831616,ConsumerUA,Сир твердий,hard_cheese
2025-03-22,46.2937254836406,3.835006433196832,46.498948714687295,3.8394269784009687,ConsumerUA,Сир твердий,hard_cheese
2025-03-23,46.18476419470442,3.832649964363128,46.44500499980723,3.8382637292442,ConsumerUA,Сир твердий,hard_cheese
2025-03-24,46.07290958739585,3.8302251327468504,46.36791858253771,3.8366003115283314,ConsumerUA,Сир твердий,hard_cheese
2025-03-25,45.91268698204878,3.826741483711384,46.270261791977,3.834488979696242,ConsumerUA,Сир твердий,hard_cheese
2025-03-26,45.67898717185543,3.8216383928571007,46.14567810647476,3.8317873139180727,ConsumerUA,Сир твердий,hard_cheese
2025-03-27,45.40757601308766,3.8156789636606003,45.992175034278965,3.828446131746888,ConsumerUA,Сир твердий,hard_cheese
2025-03-28,45.13421936201728,3.8096407029766914,45.812124113535724,3.8245115819303694,ConsumerUA,Сир твердий,hard_cheese
2025-03-29,44.89468307491617,3.8043193706966285,45.612260912289365,3.820127715858912,ConsumerUA,Сир твердий,hard_cheese
2025-03-30,44.72473300805614,3.8005266597415512,45.40368502848247,3.815538672341544,ConsumerUA,Сир твердий,hard_cheese
2025-03-31,44.66013501770906,3.799081269643202,45.201860089955794,3.8110895490410224,ConsumerUA,Сир твердий,hard_cheese
2025-04-01,45.12072554070333,3.809341687306602,45.08872274119215,3.8086038638403394,ConsumerUA,Сир твердий,hard_cheese
2025-04-02,46.32566920399779,3.8356962179170084,45.18110588864106,3.810612124563183,ConsumerUA,Сир твердий,hard_cheese
2025-04-03,48.00972414905996,3.8714035768287784,45.55284133663711,3.8185727835872085,ConsumerUA,Сир твердий,hard_cheese
2025-04-04,49.90764851735734,3.910174267912718,46.234759787399966,3.8329347214352127,ConsumerUA,Сир твердий,hard_cheese
2025-04-05,51.75420045035744,3.9465055969743736,47.21469084103444,3.8532470394748906,ConsumerUA,Сир твердий,hard_cheese
2025-04-06,53.28413808952777,3.9756386900617118,48.43746299553038,3.878263043806342,ConsumerUA,Сир твердий,hard_cheese
2025-04-07,54.23221957633584,3.993275188953921,49.80490364676278,3.906005032279302,ConsumerUA,Сир твердий,hard_cheese
2025-04-08,54.75980816411367,4.002956497202163,51.18191545010712,3.933664290835811,ConsumerUA,Сир твердий,hard_cheese
2025-04-09,55.21255692776781,4.011190407988771,52.45147083921712,3.958734889417491,ConsumerUA,Сир твердий,hard_cheese
2025-04-10,55.60165874112747,4.0182130342850435,53.53603292379819,3.9797076690541004,ConsumerUA,Сир твердий,hard_cheese
2025-04-11,55.93830647802189,4.024249413415333,54.39755548960742,3.9960041184116166,ConsumerUA,Сир твердий,hard_cheese
2025-04-12,56.23369301228032,4.029516097050915,55.037482998453534,4.007862761279695,ConsumerUA,Сир твердий,hard_cheese
2025-04-13,56.49901121773198,4.034223137428143,55.496750588197,4.016231968046327,ConsumerUA,Сир твердий,hard_cheese
2025-04-14,56.74545396820611,4.038575546865715,55.85578407274989,4.022703447748012,ConsumerUA,Сир твердий,hard_cheese
2025-04-15,56.99253362481355,4.042920270216378,56.17474485284988,4.028412558178614,ConsumerUA,Сир твердий,hard_cheese
2025-04-16,57.24238943156296,4.047294697904393,56.46472092482061,4.033570313880846,ConsumerUA,Сир твердий,hard_cheese
2025-04-17,57.4801545866302,4.051439750605785,56.73307747417815,4.038316987640952,ConsumerUA,Сир твердий,hard_cheese
2025-04-18,57.69096228819115,4.055100528458876,56.9834568756309,4.042724289790029,ConsumerUA,Сир твердий,hard_cheese
2025-04-19,57.85994573442169,4.058025361670288,57.21577869307966,4.046797041878511,ConsumerUA,Сир твердий,hard_cheese
2025-04-20,57.9722381234977,4.059964242912341,57.426239679617616,4.0504743426619685,ConsumerUA,Сир твердий,hard_cheese
2025-04-21,58.01297265359507,4.060666651978105,57.60731377753034,4.05363021482088,ConsumerUA,Сир твердий,hard_cheese
2025-04-22,57.92746606997143,4.059191642911936,57.74087555541002,4.055954696634532,ConsumerUA,Сир твердий,hard_cheese
2025-04-23,57.70694909115257,4.05537760111769,57.80724122106569,4.0571093970935745,ConsumerUA,Сир твердий,hard_cheese
2025-04-24,57.40542587521657,4.050138826300881,57.796565690863744,4.056923550764302,ConsumerUA,Сир твердий,hard_cheese
2025-04-25,57.07690058024152,4.044399491559054,57.70884258972808,4.0553948312071855,ConsumerUA,Сир твердий,hard_cheese
2025-04-26,56.77537736430551,4.039102734632774,57.553904251140054,4.0526915987732535,ConsumerUA,Сир твердий,hard_cheese
2025-04-27,56.55486038548665,4.035211147330075,57.35142171713848,4.049155442261502,ConsumerUA,Сир твердий,hard_cheese
2025-04-28,56.46935380186301,4.033698080408062,57.13090473831961,4.0453027891800675,ConsumerUA,Сир твердий,hard_cheese
2025-04-29,56.51552330161817,4.034515349117089,56.92919862855486,4.041777604352232,ConsumerUA,Сир твердий,hard_cheese
2025-04-30,56.63459201151304,4.036619964804235,56.77600476003493,4.039097942021739,ConsumerUA,Сир твердий,hard_cheese
2025-05-01,56.79740024749174,4.039490554388975,56.68914395607424,4.037576760320038,ConsumerUA,Сир твердий,hard_cheese
2025-05-02,56.97478832549838,4.0426088599076175,56.67455649111093,4.037320955798404,ConsumerUA,Сир твердий,hard_cheese
2025-05-03,57.13759656147708,4.04546233364072,56.726302090706874,4.0382294699423955,ConsumerUA,Сир твердий,hard_cheese
2025-05-04,57.25666527137195,4.047544059611702,56.82655993154763,4.039991314554057,ConsumerUA,Сир твердий,hard_cheese
2025-05-05,57.30283477112711,4.048350094942472,56.9456286414425,4.042084459487544,ConsumerUA,Сир твердий,hard_cheese
2025-05-06,57.18689857742396,4.046324826301515,57.04153939512904,4.043771527656747,ConsumerUA,Сир твердий,hard_cheese
2025-05-07,56.88790523576845,4.0410827567762935,57.077726998594095,4.044409069367043,ConsumerUA,Сир твердий,hard_cheese
2025-05-08,56.47907760534153,4.033870261701443,57.03225233542978,4.04360617041168,ConsumerUA,Сир твердий,hard_cheese
2025-05-09,56.03363854532414,4.025952198703502,56.89780236683346,4.041226647382521,ConsumerUA,Сир твердий,hard_cheese
2025-05-10,55.62481091489723,4.01862934119788,56.681690131607766,4.03739336274783,ConsumerUA,Сир твердий,hard_cheese
2025-05-11,55.32581757324173,4.013239663473505,56.405854746160585,4.032492734728087,ConsumerUA,Сир твердий,hard_cheese
2025-05-12,55.20988137953857,4.01114194776147,56.10686140450509,4.027177285130802,ConsumerUA,Сир твердий,hard_cheese
2025-05-13,55.23538622416804,4.011603802680855,55.82807392546852,4.022217138899278,ConsumerUA,Сир твердий,hard_cheese
2025-05-14,55.30572483321961,4.012876426374826,55.602048153675845,4.01818766312764,ConsumerUA,Сир твердий,hard_cheese
2025-05-15,55.41163331943806,4.0147895594243925,55.449556112832475,4.015461848516632,ConsumerUA,Сир твердий,hard_cheese
2025-05-16,55.54384779556815,4.017172759197472,55.379586005724484,4.014207642872914,ConsumerUA,Сир твердий,hard_cheese
2025-05-17,55.69310437435465,4.019856339886243,55.389342214218395,4.014382928399824,ConsumerUA,Сир твердий,hard_cheese
2025-05-18,55.85013916854231,4.0226720173391834,55.46424529926134,4.015730407523492,ConsumerUA,Сир твердий,hard_cheese
2025-05-19,56.00568829087593,4.0254532621993775,55.577932000880956,4.017774881014621,ConsumerUA,Сир твердий,hard_cheese
2025-05-20,56.2055578411065,4.029015645979825,55.71652794615789,4.020262287200189,ConsumerUA,Сир твердий,hard_cheese
2025-05-21,56.47689268618633,4.033831575492121,55.883837639438845,4.023255879931231,ConsumerUA,Сир твердий,hard_cheese
2025-05-22,56.7824370896621,4.039227071745101,56.079666749470846,4.026746953119903,ConsumerUA,Сир твердий,hard_cheese
2025-05-23,57.08493531508051,4.04454025199426,56.29982210940119,4.030656594948016,ConsumerUA,Сир твердий,hard_cheese
