date,EU,Novus,Silpo,product,standardized_type,ProZorro,ProducerUA,CME,ConsumerUA
2021-12-30,108.86868683446154,,,Інше/невідомо,milk,,,,
2021-12-31,109.47310067712307,,,Інше/невідомо,milk,,,,
2022-01-03,109.59029959120001,,,Інше/невідомо,milk,,,,
2022-01-04,110.58367406434066,,,Інше/невідомо,milk,,,,
2022-01-05,111.12435387136483,,,Інше/невідомо,milk,,,,
2022-01-06,113.14545742384705,,,Інше/невідомо,milk,,,,
2022-01-07,113.97672742074582,,,Інше/невідомо,milk,,,,
2022-01-10,114.1263676146353,,,Інше/невідомо,milk,,,,
2022-01-11,115.29549568094623,,,Інше/невідомо,milk,,,,
2022-01-12,116.7419322272605,,,Інше/невідомо,milk,,,,
2022-01-13,117.5147461572441,,,Інше/невідомо,milk,,,,
2022-01-14,118.03400300143782,,,Інше/невідомо,milk,,,,
2022-01-17,120.27322653837507,,,Інше/невідомо,milk,,,,
2022-01-18,120.07506811978683,,,Інше/невідомо,milk,,,,
2022-01-19,120.29014825725419,,,Інше/невідомо,milk,,,,
2022-01-20,119.12922458947368,,,Інше/невідомо,milk,,,,
2022-01-21,119.19502428343797,,,Інше/невідомо,milk,,,,
2022-01-24,121.4136080202381,,,Інше/невідомо,milk,,,,
2022-01-25,121.39378057267857,,,Інше/невідомо,milk,,,,
2022-01-26,121.61174076694736,,,Інше/невідомо,milk,,,,
2022-01-27,124.44676145923749,,,Інше/невідомо,milk,,,,
2022-01-28,124.0176394512143,,,Інше/невідомо,milk,,,,
2022-01-31,124.4681559196137,,,Інше/невідомо,milk,,,,
2022-02-01,125.59909312564284,,,Інше/невідомо,milk,,,,
2022-02-02,125.75098536635122,,,Інше/невідомо,milk,,,,
2022-02-03,127.16497814841667,,,Інше/невідомо,milk,,,,
2022-02-04,127.27261261070358,,,Інше/невідомо,milk,,,,
2022-02-07,127.45292785348212,,,Інше/невідомо,milk,,,,
2022-02-08,127.87146864548215,,,Інше/невідомо,milk,,,,
2022-02-09,128.0501011013405,,,Інше/невідомо,milk,,,,
2022-02-10,128.599832744375,,,Інше/невідомо,milk,,,,
2022-02-11,128.29790901378095,,,Інше/невідомо,milk,,,,
2022-02-14,129.63372702079167,,,Інше/невідомо,milk,,,,
2022-02-15,128.95919361887618,,,Інше/невідомо,milk,,,,
2022-02-16,128.7001419109643,,,Інше/невідомо,milk,,,,
2022-02-17,129.40673095128335,,,Інше/невідомо,milk,,,,
2022-02-18,129.7875296405038,,,Інше/невідомо,milk,,,,
2022-02-21,131.8633273912314,,,Інше/невідомо,milk,,,,
2022-02-22,134.16939661563214,,,Інше/невідомо,milk,,,,
2022-02-23,137.6929369400495,,,Інше/невідомо,milk,,,,
2022-02-24,136.59236509338,,,Інше/невідомо,milk,,,,
2022-02-25,138.80870972123142,,,Інше/невідомо,milk,,,,
2022-02-28,138.4277311383257,,,Інше/невідомо,milk,,,,
2022-03-01,137.33743075941953,,,Інше/невідомо,milk,,,,
2022-03-02,137.34482724802095,,,Інше/невідомо,milk,,,,
2022-03-03,136.72268423600002,,,Інше/невідомо,milk,,,,
2022-03-04,135.4234179964624,,,Інше/невідомо,milk,,,,
2022-03-07,135.76454297207428,,,Інше/невідомо,milk,,,,
2022-03-08,136.76941271720239,,,Інше/невідомо,milk,,,,
2022-03-09,139.395680853,,,Інше/невідомо,milk,,,,
2022-03-10,134.94800133219667,,,Інше/невідомо,milk,,,,
2022-03-11,134.48030441794668,,,Інше/невідомо,milk,,,,
2022-03-14,136.17923471405047,,,Інше/невідомо,milk,,,,
2022-03-15,138.16277882413286,,,Інше/невідомо,milk,,,,
2022-03-16,138.25347486154288,,,Інше/невідомо,milk,,,,
2022-03-17,140.810824672985,,,Інше/невідомо,milk,,,,
2022-03-18,139.29555682451002,,,Інше/невідомо,milk,,,,
2022-03-21,140.0654675322857,,,Інше/невідомо,milk,,,,
2022-03-22,140.6474126140757,,,Інше/невідомо,milk,,,,
2022-03-23,140.744569375215,,,Інше/невідомо,milk,,,,
2022-03-24,141.03248112152,,,Інше/невідомо,milk,,,,
2022-03-25,142.41858764824286,,,Інше/невідомо,milk,,,,
2022-03-28,143.46427381383427,,,Інше/невідомо,milk,,,,
2022-03-29,143.99686150812283,,,Інше/невідомо,milk,,,,
2022-03-30,146.5387317858229,,,Інше/невідомо,milk,,,,
2022-03-31,145.69485451965,,,Інше/невідомо,milk,,,,
2022-04-01,144.50882336142857,,,Інше/невідомо,milk,,,,
2022-04-04,144.03548409238928,,,Інше/невідомо,milk,,,,
2022-04-05,143.3594392194,,,Інше/невідомо,milk,,,,
2022-04-06,143.44392669589286,,,Інше/невідомо,milk,,,,
2022-04-07,143.43566605409998,,,Інше/невідомо,milk,,,,
2022-04-08,143.46054932045263,,,Інше/невідомо,milk,,,,
2022-04-11,144.9359179194375,,,Інше/невідомо,milk,,,,
2022-04-12,144.2282693126795,,,Інше/невідомо,milk,,,,
2022-04-13,143.8367660452997,,,Інше/невідомо,milk,,,,
2022-04-14,144.35829646667372,,,Інше/невідомо,milk,,,,
2022-04-15,142.68140066375514,,,Інше/невідомо,milk,,,,
2022-04-18,143.06265857459076,,,Інше/невідомо,milk,,,,
2022-04-19,142.97826790974398,,,Інше/невідомо,milk,,,,
2022-04-20,147.35558813314802,,,Інше/невідомо,milk,,,,
2022-04-21,142.09700380511998,,,Інше/невідомо,milk,,,,
2022-04-22,146.4040922608811,,,Інше/невідомо,milk,,,,
2022-04-25,145.30752201933333,,,Інше/невідомо,milk,,,,
2022-04-26,144.28160669090113,,,Інше/невідомо,milk,,,,
2022-04-27,143.2013630355874,,,Інше/невідомо,milk,,,,
2022-04-28,142.4327035543978,,,Інше/невідомо,milk,,,,
2022-04-29,143.0874334975111,,,Інше/невідомо,milk,,,,
2022-05-02,138.02499881693885,,,Інше/невідомо,milk,,,,
2022-05-03,138.33015829681906,,,Інше/невідомо,milk,,,,
2022-05-04,139.7275965508762,,,Інше/невідомо,milk,,,,
2022-05-05,143.50187669646,,,Інше/невідомо,milk,,,,
2022-05-06,143.58300160994523,,,Інше/невідомо,milk,,,,
2022-05-09,143.4311770381204,,,Інше/невідомо,milk,,,,
2022-05-10,142.9821941674724,,,Інше/невідомо,milk,,,,
2022-05-11,142.69645508366457,,,Інше/невідомо,milk,,,,
2022-05-12,137.5134409719896,,,Інше/невідомо,milk,,,,
2022-05-13,137.98979628668002,,,Інше/невідомо,milk,,,,
2022-05-16,138.43983831800224,,,Інше/невідомо,milk,,,,
2022-05-17,139.85217062314592,,,Інше/невідомо,milk,,,,
2022-05-18,138.83964123381094,,,Інше/невідомо,milk,,,,
2022-05-19,140.69778721344446,,,Інше/невідомо,milk,,,,
2022-05-20,140.1826114631682,,,Інше/невідомо,milk,,,,
2022-05-23,141.42100405405603,,,Інше/невідомо,milk,,,,
2022-05-24,141.85750429256746,,,Інше/невідомо,milk,,,,
2022-05-25,140.7951667197524,,,Інше/невідомо,milk,,,,
2022-05-26,141.2168453582263,,,Інше/невідомо,milk,,,,
2022-05-27,141.73707052234516,,,Інше/невідомо,milk,,,,
2022-05-30,143.2687627628587,,,Інше/невідомо,milk,,,,
2022-05-31,142.9728824623681,,,Інше/невідомо,milk,,,,
2022-06-01,142.12743426596737,,,Інше/невідомо,milk,,,,
2022-06-02,142.31424279648593,,,Інше/невідомо,milk,,,,
2022-06-03,142.13348193552753,,,Інше/невідомо,milk,,,,
2022-06-06,143.54791504495398,,,Інше/невідомо,milk,,,,
2022-06-07,143.9979226081114,,,Інше/невідомо,milk,,,,
2022-06-08,144.36877716825376,,,Інше/невідомо,milk,,,,
2022-06-09,143.22243639225502,,,Інше/невідомо,milk,,,,
2022-06-10,141.7904045963818,,,Інше/невідомо,milk,,,,
2022-06-13,138.62337293271077,,,Інше/невідомо,milk,,,,
2022-06-14,140.03717343332795,,,Інше/невідомо,milk,,,,
2022-06-15,138.92763102056992,,,Інше/невідомо,milk,,,,
2022-06-16,141.65678994208704,,,Інше/невідомо,milk,,,,
2022-06-17,140.95264784903756,,,Інше/невідомо,milk,,,,
2022-06-20,139.68917348011323,,,Інше/невідомо,milk,,,,
2022-06-21,139.89323539959366,,,Інше/невідомо,milk,,,,
2022-06-22,140.41624818835504,,,Інше/невідомо,milk,,,,
2022-06-23,141.2495201572963,,,Інше/невідомо,milk,,,,
2022-06-24,141.80836213382184,,,Інше/невідомо,milk,,,,
2022-06-27,142.66831258047426,,,Інше/невідомо,milk,,,,
2022-06-28,141.7555120738758,,,Інше/невідомо,milk,,,,
2022-06-29,140.84539554299963,,,Інше/невідомо,milk,,,,
2022-06-30,140.3807343013739,,,Інше/невідомо,milk,,,,
2022-07-01,139.56218795457715,,,Інше/невідомо,milk,,,,
2022-07-04,139.18321920051773,,,Інше/невідомо,milk,,,,
2022-07-05,138.35122973746425,,,Інше/невідомо,milk,,,,
2022-07-06,137.1116776658019,,,Інше/невідомо,milk,,,,
2022-07-07,136.74859986671592,,,Інше/невідомо,milk,,,,
2022-07-08,136.9328214311334,,,Інше/невідомо,milk,,,,
2022-07-11,133.26452509274313,,,Інше/невідомо,milk,,,,
2022-07-12,134.42199658883976,,,Інше/невідомо,milk,,,,
2022-07-13,133.27151478389047,,,Інше/невідомо,milk,,,,
2022-07-14,132.55337914121333,,,Інше/невідомо,milk,,,,
2022-07-15,133.281880951183,,,Інше/невідомо,milk,,,,
2022-07-18,134.51125562243348,,,Інше/невідомо,milk,,,,
2022-07-19,134.23555661109552,,,Інше/невідомо,milk,,,,
2022-07-20,134.72819030385998,,,Інше/невідомо,milk,,,,
2022-07-21,167.03859439455016,,,Інше/невідомо,milk,,,,
2022-07-22,167.14081778153792,,,Інше/невідомо,milk,,,,
2022-07-25,167.553856227191,,,Інше/невідомо,milk,,,,
2022-07-26,166.49446507062186,,,Інше/невідомо,milk,,,,
2022-07-27,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-07-28,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-07-29,168.1089406194999,,,Інше/невідомо,milk,,,,
2022-08-01,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-08-02,168.0171477467071,,,Інше/невідомо,milk,,,,
2022-08-03,168.1898241845198,,,Інше/невідомо,milk,,,,
2022-08-04,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-08-05,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-08-08,167.43365042573868,,,Інше/невідомо,milk,,,,
2022-08-09,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-08-10,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-08-11,168.29008350796406,,,Інше/невідомо,milk,,,,
2022-08-12,167.2938921009995,,,Інше/невідомо,milk,,,,
2022-08-15,165.5330309332888,,,Інше/невідомо,milk,,,,
2022-08-16,165.8308752966726,,,Інше/невідомо,milk,,,,
2022-08-17,166.92970339550973,,,Інше/невідомо,milk,,,,
2022-08-18,164.1991287652718,,,Інше/невідомо,milk,,,,
2022-08-19,163.2697255700871,,,Інше/невідомо,milk,,,,
2022-08-22,162.126853463517,,,Інше/невідомо,milk,,,,
2022-08-23,162.2000255200114,,,Інше/невідомо,milk,,,,
2022-08-24,162.24954631254684,,,Інше/невідомо,milk,,,,
2022-08-25,162.4619357092975,,,Інше/невідомо,milk,,,,
2022-08-26,162.7753752178108,,,Інше/невідомо,milk,,,,
2022-08-29,163.6128863770447,,,Інше/невідомо,milk,,,,
2022-08-30,164.08942135776007,,,Інше/невідомо,milk,,,,
2022-08-31,165.02653415199308,,,Інше/невідомо,milk,,,,
2022-09-01,163.36921169192732,,,Інше/невідомо,milk,,,,
2022-09-02,165.38216016077075,,,Інше/невідомо,milk,,,,
2022-09-05,163.06733209292037,,,Інше/невідомо,milk,,,,
2022-09-06,164.49452049582493,,,Інше/невідомо,milk,,,,
2022-09-07,164.25476035731293,,,Інше/невідомо,milk,,,,
2022-09-08,164.16711567664015,,,Інше/невідомо,milk,,,,
2022-09-09,164.80576377598146,,,Інше/невідомо,milk,,,,
2022-09-12,165.84831817187643,,,Інше/невідомо,milk,,,,
2022-09-13,163.3061531664527,,,Інше/невідомо,milk,,,,
2022-09-14,165.37742711825024,,,Інше/невідомо,milk,,,,
2022-09-15,163.66296859775133,,,Інше/невідомо,milk,,,,
2022-09-16,163.88536347776878,,,Інше/невідомо,milk,,,,
2022-09-19,165.8400727657415,,,Інше/невідомо,milk,,,,
2022-09-20,164.96019385376434,,,Інше/невідомо,milk,,,,
2022-09-21,160.82532639016722,,,Інше/невідомо,milk,,,,
2022-09-22,162.64705957780285,,,Інше/невідомо,milk,,,,
2022-09-23,158.33944051582984,,,Інше/невідомо,milk,,,,
2022-09-26,156.70974249999034,,,Інше/невідомо,milk,,,,
2022-09-27,156.3737612621193,,,Інше/невідомо,milk,,,,
2022-09-28,158.59629305803836,,,Інше/невідомо,milk,,,,
2022-09-29,161.7056996253093,,,Інше/невідомо,milk,,,,
2022-09-30,161.68259857349523,,,Інше/невідомо,milk,,,,
2022-10-03,160.92284045952698,,,Інше/невідомо,milk,,,,
2022-10-04,163.76979958275203,,,Інше/невідомо,milk,,,,
2022-10-05,164.28073893962014,,,Інше/невідомо,milk,,,,
2022-10-06,162.99296890433794,,,Інше/невідомо,milk,,,,
2022-10-07,162.03334354145346,,,Інше/невідомо,milk,,,,
2022-10-10,160.98401927600668,,,Інше/невідомо,milk,,,,
2022-10-11,160.89073163212825,,,Інше/невідомо,milk,,,,
2022-10-12,160.78527794438187,,,Інше/невідомо,milk,,,,
2022-10-13,161.83417719858375,,,Інше/невідомо,milk,,,,
2022-10-14,160.76684846253252,,,Інше/невідомо,milk,,,,
2022-10-17,162.30913473470622,,,Інше/невідомо,milk,,,,
2022-10-18,162.44749349805198,,,Інше/невідомо,milk,,,,
2022-10-19,160.9219267807396,,,Інше/невідомо,milk,,,,
2022-10-20,160.97833090855352,,,Інше/невідомо,milk,,,,
2022-10-21,159.84340937527148,,,Інше/невідомо,milk,,,,
2022-10-24,160.37515992688333,,,Інше/невідомо,milk,,,,
2022-10-25,161.33485803577398,,,Інше/невідомо,milk,,,,
2022-10-26,162.63411751688255,,,Інше/невідомо,milk,,,,
2022-10-27,158.3876944687406,,,Інше/невідомо,milk,,,,
2022-10-28,157.75348409081943,,,Інше/невідомо,milk,,,,
2022-10-31,154.5514548299256,,,Інше/невідомо,milk,,,,
2022-11-01,155.57754716878577,,,Інше/невідомо,milk,,,,
2022-11-02,152.2377462413746,,,Інше/невідомо,milk,,,,
2022-11-03,150.5777592705511,,,Інше/невідомо,milk,,,,
2022-11-04,154.5918536005245,,,Інше/невідомо,milk,,,,
2022-11-07,154.57724142301802,,,Інше/невідомо,milk,,,,
2022-11-08,155.35978949165704,,,Інше/невідомо,milk,,,,
2022-11-09,156.21844337586572,,,Інше/невідомо,milk,,,,
2022-11-10,159.2407037720647,,,Інше/невідомо,milk,,,,
2022-11-11,159.33904309173494,,,Інше/невідомо,milk,,,,
2022-11-14,158.12209069418995,,,Інше/невідомо,milk,,,,
2022-11-15,158.1912475065599,,,Інше/невідомо,milk,,,,
2022-11-16,158.61009896932663,,,Інше/невідомо,milk,,,,
2022-11-17,159.71332323285282,,,Інше/невідомо,milk,,,,
2022-11-18,158.7955510566256,,,Інше/невідомо,milk,,,,
2022-11-21,156.44003220351726,,,Інше/невідомо,milk,,,,
2022-11-22,157.00604960858522,,,Інше/невідомо,milk,,,,
2022-11-23,158.0581854329644,,,Інше/невідомо,milk,,,,
2022-11-24,157.89442200393245,,,Інше/невідомо,milk,,,,
2022-11-25,157.40514850190752,,,Інше/невідомо,milk,,,,
2022-11-28,155.65547212825737,,,Інше/невідомо,milk,,,,
2022-11-29,155.22988854795736,,,Інше/невідомо,milk,,,,
2022-11-30,156.09092004890164,,,Інше/невідомо,milk,,,,
2022-12-01,155.9757402311547,,,Інше/невідомо,milk,,,,
2022-12-02,155.88105275009352,,,Інше/невідомо,milk,,,,
2022-12-05,155.6287328038351,,,Інше/невідомо,milk,,,,
2022-12-06,154.96951592409582,,,Інше/невідомо,milk,,,,
2022-12-07,155.2948249387712,,,Інше/невідомо,milk,,,,
2022-12-08,155.5861456602157,,,Інше/невідомо,milk,,,,
2022-12-09,153.46225262406233,,,Інше/невідомо,milk,,,,
2022-12-12,154.02138416455676,,,Інше/невідомо,milk,,,,
2022-12-13,155.0933514350613,,,Інше/невідомо,milk,,,,
2022-12-14,154.10068930639875,,,Інше/невідомо,milk,,,,
2022-12-15,154.40161168221155,,,Інше/невідомо,milk,,,,
2022-12-16,153.4613674366262,,,Інше/невідомо,milk,,,,
2022-12-19,152.88966238949175,,,Інше/невідомо,milk,,,,
2022-12-20,152.81792838497978,,,Інше/невідомо,milk,,,,
2022-12-21,152.2572839891082,,,Інше/невідомо,milk,,,,
2022-12-22,151.81223697030413,,,Інше/невідомо,milk,,,,
2022-12-23,152.0429639721687,,,Інше/невідомо,milk,,,,
2022-12-26,151.5683287238815,,,Інше/невідомо,milk,,,,
2022-12-27,151.39927877060734,,,Інше/невідомо,milk,,,,
2022-12-28,150.78988325234235,,,Інше/невідомо,milk,,,,
2022-12-29,151.4215888853301,,,Інше/невідомо,milk,,,,
2022-12-30,151.5061823767399,,,Інше/невідомо,milk,,,,
2023-01-02,149.80871744153825,,,Інше/невідомо,milk,,,,
2023-01-03,146.53400968214913,,,Інше/невідомо,milk,,,,
2023-01-04,146.84317630045192,,,Інше/невідомо,milk,,,,
2023-01-05,145.37994519636328,,,Інше/невідомо,milk,,,,
2023-01-06,146.96822086085015,,,Інше/невідомо,milk,,,,
2023-01-09,147.8883380888606,,,Інше/невідомо,milk,,,,
2023-01-10,147.87935958129265,,,Інше/невідомо,milk,,,,
2023-01-11,148.07697940563958,,,Інше/невідомо,milk,,,,
2023-01-12,149.26496099660415,,,Інше/невідомо,milk,,,,
2023-01-13,148.2284298112208,,,Інше/невідомо,milk,,,,
2023-01-16,145.88701649292187,,,Інше/невідомо,milk,,,,
2023-01-17,144.8195726277047,,,Інше/невідомо,milk,,,,
2023-01-18,144.1489302903527,,,Інше/невідомо,milk,,,,
2023-01-19,145.19384186108454,,,Інше/невідомо,milk,,,,
2023-01-20,144.85034541951373,,,Інше/невідомо,milk,,,,
2023-01-23,143.05323506977527,,,Інше/невідомо,milk,,,,
2023-01-24,142.35397632459467,,,Інше/невідомо,milk,,,,
2023-01-25,140.838846269266,,,Інше/невідомо,milk,,,,
2023-01-26,141.0686171022995,,,Інше/невідомо,milk,,,,
2023-01-27,140.81105859494258,,,Інше/невідомо,milk,,,,
2023-01-30,138.7868432150711,,,Інше/невідомо,milk,,,,
2023-01-31,140.3179431393761,,,Інше/невідомо,milk,,,,
2023-02-01,141.86833527689674,,,Інше/невідомо,milk,,,,
2023-02-02,139.3588163293314,,,Інше/невідомо,milk,,,,
2023-02-03,139.29700189391963,,,Інше/невідомо,milk,,,,
2023-02-06,137.2756781272107,,,Інше/невідомо,milk,,,,
2023-02-07,137.27857238677421,,,Інше/невідомо,milk,,,,
2023-02-08,137.11476543005935,,,Інше/невідомо,milk,,,,
2023-02-09,138.87339643801354,,,Інше/невідомо,milk,,,,
2023-02-10,136.09248987662647,,,Інше/невідомо,milk,,,,
2023-02-13,136.05161070188348,,,Інше/невідомо,milk,,,,
2023-02-14,134.28166667630285,,,Інше/невідомо,milk,,,,
2023-02-15,134.3997050270799,,,Інше/невідомо,milk,,,,
2023-02-16,133.5104567645679,,,Інше/невідомо,milk,,,,
2023-02-17,132.803818194255,,,Інше/невідомо,milk,,,,
2023-02-20,134.79331137165087,,,Інше/невідомо,milk,,,,
2023-02-21,133.45460039140698,,,Інше/невідомо,milk,,,,
2023-02-22,133.19341249267904,,,Інше/невідомо,milk,,,,
2023-02-23,133.42036908938763,,,Інше/невідомо,milk,,,,
2023-02-24,132.67729418777853,,,Інше/невідомо,milk,,,,
2023-02-27,133.06470380564,,,Інше/невідомо,milk,,,,
2023-02-28,133.85581695459604,,,Інше/невідомо,milk,,,,
2023-03-01,134.87903991224155,,,Інше/невідомо,milk,,,,
2023-03-02,133.53428526111787,,,Інше/невідомо,milk,,,,
2023-03-03,134.21447944979485,,,Інше/невідомо,milk,,,,
2023-03-06,134.43315008863985,,,Інше/невідомо,milk,,,,
2023-03-07,132.7377608308484,,,Інше/невідомо,milk,,,,
2023-03-08,132.63950477341658,,,Інше/невідомо,milk,,,,
2023-03-09,132.87689603813413,,,Інше/невідомо,milk,,,,
2023-03-10,133.5734751958045,,,Інше/невідомо,milk,,,,
2023-03-13,133.6388784255688,,,Інше/невідомо,milk,,,,
2023-03-14,133.38483739524824,,,Інше/невідомо,milk,,,,
2023-03-15,130.3536992294679,,,Інше/невідомо,milk,,,,
2023-03-16,131.81266543662636,,,Інше/невідомо,milk,,,,
2023-03-17,132.54518330636085,,,Інше/невідомо,milk,,,,
2023-03-20,133.17025888866135,,,Інше/невідомо,milk,,,,
2023-03-21,133.73152308831985,,,Інше/невідомо,milk,,,,
2023-03-22,134.8005887632398,,,Інше/невідомо,milk,,,,
2023-03-23,134.49691686358886,,,Інше/невідомо,milk,,,,
2023-03-24,133.2350202709413,,,Інше/невідомо,milk,,,,
2023-03-27,132.63608870022898,,,Інше/невідомо,milk,,,,
2023-03-28,132.49648806762613,,,Інше/невідомо,milk,,,,
2023-03-29,132.46980670034438,,,Інше/невідомо,milk,,,,
2023-03-30,132.82962075917135,,,Інше/невідомо,milk,,,,
2023-03-31,132.09192833489462,,,Інше/невідомо,milk,,,,
2023-04-03,131.8138542172817,,,Інше/невідомо,milk,,,,
2023-04-04,132.5929273862236,,,Інше/невідомо,milk,,,,
2023-04-05,133.085701891665,,,Інше/невідомо,milk,,,,
2023-04-06,133.41525162584446,,,Інше/невідомо,milk,,,,
2023-04-07,132.5881927882953,,,Інше/невідомо,milk,,,,
2023-04-10,130.81398056189212,,,Інше/невідомо,milk,,,,
2023-04-11,130.60361729790841,,,Інше/невідомо,milk,,,,
2023-04-12,130.98496254907076,,,Інше/невідомо,milk,,,,
2023-04-13,131.3806961725748,,,Інше/невідомо,milk,,,,
2023-04-14,131.0724893825183,,,Інше/невідомо,milk,,,,
2023-04-17,129.4938092419074,,,Інше/невідомо,milk,,,,
2023-04-18,131.50306897209234,,,Інше/невідомо,milk,,,,
2023-04-19,131.49000095406214,,,Інше/невідомо,milk,,,,
2023-04-20,131.729916556185,,,Інше/невідомо,milk,,,,
2023-04-21,131.7728925178373,,,Інше/невідомо,milk,,,,
2023-04-24,131.50195858556867,,,Інше/невідомо,milk,,,,
2023-04-25,130.37594266544454,,,Інше/невідомо,milk,,,,
2023-04-26,130.8777393384328,,,Інше/невідомо,milk,,,,
2023-04-27,130.41787213236927,,,Інше/невідомо,milk,,,,
2023-04-28,130.43741648247834,,,Інше/невідомо,milk,,,,
2023-05-01,130.63295660158073,,,Інше/невідомо,milk,,,,
2023-05-02,131.13486189982137,,,Інше/невідомо,milk,,,,
2023-05-03,132.06514335978392,,,Інше/невідомо,milk,,,,
2023-05-04,131.56114894330418,,,Інше/невідомо,milk,,,,
2023-05-05,132.3724536586281,,,Інше/невідомо,milk,,,,
2023-05-08,134.2260435588561,,,Інше/невідомо,milk,,,,
2023-05-09,134.32802307148413,,,Інше/невідомо,milk,,,,
2023-05-10,133.88730309367565,,,Інше/невідомо,milk,,,,
2023-05-11,134.76683882540001,,,Інше/невідомо,milk,,,,
2023-05-12,133.65145319719917,,,Інше/невідомо,milk,,,,
2023-05-15,132.00070521351464,,,Інше/невідомо,milk,,,,
2023-05-16,131.3619807249009,,,Інше/невідомо,milk,,,,
2023-05-17,130.48455722566857,,,Інше/невідомо,milk,,,,
2023-05-18,129.04182335355603,,,Інше/невідомо,milk,,,,
2023-05-19,129.52345399997526,,,Інше/невідомо,milk,,,,
2023-05-22,129.92556216027447,,,Інше/невідомо,milk,,,,
2023-05-23,128.2316328543119,,,Інше/невідомо,milk,,,,
2023-05-24,129.36816563692201,,,Інше/невідомо,milk,,,,
2023-05-25,129.12271102801648,,,Інше/невідомо,milk,,,,
2023-05-26,129.21296376209486,,,Інше/невідомо,milk,,,,
2023-05-29,127.99223114799595,,,Інше/невідомо,milk,,,,
2023-05-30,129.67127257232283,,,Інше/невідомо,milk,,,,
2023-05-31,129.0879507137272,,,Інше/невідомо,milk,,,,
2023-06-01,130.17534245768334,,,Інше/невідомо,milk,,,,
2023-06-02,129.45474951611482,,,Інше/невідомо,milk,,,,
2023-06-05,129.31333736067592,,,Інше/невідомо,milk,,,,
2023-06-06,129.10142089445185,,,Інше/невідомо,milk,,,,
2023-06-07,128.84191349318613,,,Інше/невідомо,milk,,,,
2023-06-08,129.9981065760787,,,Інше/невідомо,milk,,,,
2023-06-09,129.87825956280022,,,Інше/невідомо,milk,,,,
2023-06-12,129.42036214437366,,,Інше/невідомо,milk,,,,
2023-06-13,131.24319883929047,,,Інше/невідомо,milk,,,,
2023-06-14,132.09053826455778,,,Інше/невідомо,milk,,,,
2023-06-15,133.68026087735112,,,Інше/невідомо,milk,,,,
2023-06-16,133.23559137301112,,,Інше/невідомо,milk,,,,
2023-06-19,133.06192631788002,,,Інше/невідомо,milk,,,,
2023-06-20,132.87458327164185,,,Інше/невідомо,milk,,,,
2023-06-21,133.5958327573037,,,Інше/невідомо,milk,,,,
2023-06-22,133.13718378256,,,Інше/невідомо,milk,,,,
2023-06-23,132.04876810576116,,,Інше/невідомо,milk,,,,
2023-06-26,131.33622185653078,,,Інше/невідомо,milk,,,,
2023-06-27,131.73698869346202,,,Інше/невідомо,milk,,,,
2023-06-28,129.5597478196019,,,Інше/невідомо,milk,,,,
2023-06-29,129.69304983941163,,,Інше/невідомо,milk,,,,
2023-06-30,129.25086088683565,,,Інше/невідомо,milk,,,,
2023-07-03,131.40158243564753,,,Інше/невідомо,milk,,,,
2023-07-04,131.28955649678133,,,Інше/невідомо,milk,,,,
2023-07-05,129.96200788470833,,,Інше/невідомо,milk,,,,
2023-07-06,131.94948450098448,,,Інше/невідомо,milk,,,,
2023-07-07,132.8212023026328,,,Інше/невідомо,milk,,,,
2023-07-10,132.9185002903871,,,Інше/невідомо,milk,,,,
2023-07-11,132.87911617641197,,,Інше/невідомо,milk,,,,
2023-07-12,134.2639251279975,,,Інше/невідомо,milk,,,,
2023-07-13,135.28469921022963,,,Інше/невідомо,milk,,,,
2023-07-14,133.8531755920679,,,Інше/невідомо,milk,,,,
2023-07-17,133.62385186472343,,,Інше/невідомо,milk,,,,
2023-07-18,134.69987060266544,,,Інше/невідомо,milk,,,,
2023-07-19,132.90769917555556,,,Інше/невідомо,milk,,,,
2023-07-20,133.11481298135928,,,Інше/невідомо,milk,,,,
2023-07-21,133.0141469813581,,,Інше/невідомо,milk,,,,
2023-07-24,132.25072349363174,,,Інше/невідомо,milk,,,,
2023-07-25,131.77565212335026,,,Інше/невідомо,milk,,,,
2023-07-26,132.39590355126623,,,Інше/невідомо,milk,,,,
2023-07-27,131.02958606224868,,,Інше/невідомо,milk,,,,
2023-07-28,131.4624408395646,,,Інше/невідомо,milk,,,,
2023-07-31,131.57120482444557,,,Інше/невідомо,milk,,,,
2023-08-01,130.18729577655833,,,Інше/невідомо,milk,,,,
2023-08-02,130.85141454273622,,,Інше/невідомо,milk,,,,
2023-08-03,131.01348358933862,,,Інше/невідомо,milk,,,,
2023-08-04,131.63299864270599,,,Інше/невідомо,milk,,,,
2023-08-07,130.69327987679634,,,Інше/невідомо,milk,,,,
2023-08-08,128.5884597960549,,,Інше/невідомо,milk,,,,
2023-08-09,129.70122573031065,,,Інше/невідомо,milk,,,,
2023-08-10,128.33343860622784,,,Інше/невідомо,milk,,,,
2023-08-11,129.2706168366614,,,Інше/невідомо,milk,,,,
2023-08-14,129.3705049449961,,,Інше/невідомо,milk,,,,
