product,date,price_package_median_uah,discount_share,discount_depth_median_pct,n_skus,n_obs
skim_milk_powder,2025-12-01,54.99,0.3333333333333333,15.0,3,3
skim_milk_powder,2025-12-02,54.99,0.3333333333333333,15.0,3,3
skim_milk_powder,2025-12-03,39.99,0.0,,3,3
skim_milk_powder,2025-12-04,54.99,0.0,,3,3
skim_milk_powder,2025-12-11,54.99,0.0,,3,3
skim_milk_powder,2025-12-12,54.99,0.3333333333333333,22.0,3,3
skim_milk_powder,2025-12-13,54.99,0.0,,3,3
sour_cream,2025-10-21,56.99,0.31007751937984496,19.0,127,129
sour_cream,2025-10-22,55.99,0.29457364341085274,19.5,127,129
sour_cream,2025-10-23,55.99,0.25984251968503935,21.0,125,127
sour_cream,2025-10-24,54.99,0.2556390977443609,19.0,130,133
sour_cream,2025-10-25,53.99,0.22556390977443608,20.0,130,133
sour_cream,2025-10-26,53.99,0.25,20.0,126,128
sour_cream,2025-10-27,54.99,0.2734375,19.0,126,128
sour_cream,2025-10-28,59.99,0.26356589147286824,21.0,127,129
sour_cream,2025-10-29,54.24,0.2578125,18.0,126,128
sour_cream,2025-10-30,52.99,0.2421875,20.0,126,128
sour_cream,2025-10-31,51.99,0.2283464566929134,20.0,125,127
sour_cream,2025-11-01,49.9,0.1968503937007874,20.0,125,127
sour_cream,2025-11-02,54.945,0.23809523809523808,21.5,124,126
sour_cream,2025-11-03,54.99,0.25196850393700787,19.793260840381258,125,127
sour_cream,2025-11-04,59.99,0.1509433962264151,18.793260840381258,156,159
sour_cream,2025-11-05,59.99,0.2558139534883721,19.0,126,129
sour_cream,2025-11-06,56.99,0.20930232558139536,20.0,126,129
sour_cream,2025-11-07,54.99,0.1953125,20.0,126,128
sour_cream,2025-11-08,54.99,0.2125984251968504,18.57810631590389,125,127
sour_cream,2025-11-09,59.49,0.232,18.57810631590389,123,125
sour_cream,2025-11-10,59.99,0.264,19.04410990630592,123,125
sour_cream,2025-11-11,55.49,0.312,20.0,123,125
sour_cream,2025-11-12,54.99,0.2857142857142857,20.0,124,126
sour_cream,2025-11-13,54.99,0.2777777777777778,21.0,124,126
sour_cream,2025-11-14,56.24,0.1953125,22.0,125,128
sour_cream,2025-11-15,53.9,0.25984251968503935,20.0,125,127
sour_cream,2025-11-16,56.49,0.23809523809523808,20.0,124,126
sour_cream,2025-11-17,54.99,0.2777777777777778,22.0,124,126
sour_cream,2025-11-18,54.99,0.2283464566929134,22.0,125,127
sour_cream,2025-11-19,59.99,0.2222222222222222,20.12298001574744,124,126
sour_cream,2025-11-20,54.99,0.19047619047619047,20.0,124,126
sour_cream,2025-11-21,59.99,0.21428571428571427,20.0,124,126
sour_cream,2025-11-22,58.99,0.18253968253968253,20.0,124,126
sour_cream,2025-11-23,62.945,0.21428571428571427,23.0,124,126
sour_cream,2025-11-24,57.99,0.24806201550387597,22.5,127,129
sour_cream,2025-11-25,57.99,0.1984126984126984,23.0,124,126
sour_cream,2025-11-26,54.99,0.1984126984126984,23.0,124,126
sour_cream,2025-11-27,54.99,0.2222222222222222,22.254804352859455,124,126
sour_cream,2025-11-28,54.99,0.14960629921259844,21.0,125,127
sour_cream,2025-11-29,51.99,0.1732283464566929,20.5,125,127
sour_cream,2025-11-30,51.49,0.23015873015873015,22.0,124,126
sour_cream,2025-12-01,52.49,0.21428571428571427,19.0,124,126
sour_cream,2025-12-02,54.99,0.23015873015873015,22.0,124,126
sour_cream,2025-12-03,54.99,0.23015873015873015,21.0,124,126
sour_cream,2025-12-04,56.49,0.2283464566929134,22.0,125,127
sour_cream,2025-12-06,61.99,0.0,,1,1
sour_cream,2025-12-11,54.99,0.256,18.789053157951948,123,125
sour_cream,2025-12-12,57.99,0.29133858267716534,20.0,125,127
sour_cream,2025-12-13,54.99,0.2786885245901639,19.0,120,122
sour_cream,2025-12-16,64.99,0.0,,1,1
sour_cream,2025-12-19,63.99,0.0,,3,3
sour_cream,2025-12-26,90.995,0.0,,2,2
sour_cream,2026-01-07,52.29,0.0,,1,1
sour_cream,2026-01-08,59.99,0.0,,19,19
yogurt,2025-10-21,54.49,0.2680221811460259,20.0,534,541
yogurt,2025-10-22,52.9,0.29304029304029305,20.0,539,546
yogurt,2025-10-23,54.99,0.2767527675276753,19.52205495315296,536,542
yogurt,2025-10-24,53.99,0.3042671614100185,20.0,533,539
yogurt,2025-10-25,52.99,0.3014705882352941,20.0,537,544
yogurt,2025-10-26,54.695,0.2966417910447761,20.0,530,536
yogurt,2025-10-27,54.49,0.29236499068901306,19.04410990630592,531,537
yogurt,2025-10-28,52.945,0.299625468164794,20.10050251256282,528,534
yogurt,2025-10-29,53.49,0.30206378986866794,21.0,527,533
yogurt,2025-10-30,53.49,0.28142589118198874,21.0,527,533
yogurt,2025-10-31,51.99,0.31343283582089554,21.0,529,536
yogurt,2025-11-01,53.24,0.3003731343283582,20.0,530,536
yogurt,2025-11-02,52.49,0.2919020715630885,20.10050251256282,525,531
yogurt,2025-11-03,54.99,0.31390977443609025,20.11173184357542,526,532
yogurt,2025-11-04,52.24,0.23163841807909605,20.0,702,708
yogurt,2025-11-05,52.945,0.31390977443609025,20.0,526,532
yogurt,2025-11-06,53.74,0.301498127340824,20.10050251256282,528,534
yogurt,2025-11-07,52.9,0.3659889094269871,20.559171597633135,535,541
yogurt,2025-11-08,52.49,0.3500931098696462,21.0,531,537
yogurt,2025-11-09,53.99,0.3314500941619586,21.0,525,531
yogurt,2025-11-10,52.49,0.3007518796992481,20.0,526,532
yogurt,2025-11-11,51.99,0.3088512241054614,20.04464285714286,525,531
yogurt,2025-11-12,55.49,0.2792452830188679,20.0,524,530
yogurt,2025-11-13,53.99,0.26666666666666666,20.094894113424267,534,540
yogurt,2025-11-14,53.74,0.25824175824175827,21.0,540,546
yogurt,2025-11-15,56.99,0.2653061224489796,22.0,533,539
yogurt,2025-11-16,57.99,0.2302025782688766,22.0,537,543
yogurt,2025-11-17,57.49,0.23388581952117865,22.0,537,543
yogurt,2025-11-18,54.99,0.2698706099815157,22.0,535,541
yogurt,2025-11-19,53.74,0.25925925925925924,21.5,534,540
yogurt,2025-11-20,54.49,0.2513863216266174,20.32356517167748,535,541
yogurt,2025-11-21,54.9,0.27726432532347506,21.254804352859455,535,541
yogurt,2025-11-22,57.49,0.2809611829944547,22.0,535,541
yogurt,2025-11-23,56.040000000000006,0.25919117647058826,22.0,538,544
yogurt,2025-11-24,56.99,0.2915129151291513,22.0,536,542
yogurt,2025-11-25,54.9,0.24118738404452691,20.11194029850746,533,539
yogurt,2025-11-26,54.99,0.26779026217228463,23.0,528,534
yogurt,2025-11-27,56.09,0.24860853432282004,22.0,533,539
yogurt,2025-11-28,54.945,0.25555555555555554,21.754804352859455,534,540
yogurt,2025-11-29,54.9,0.2504638218923933,22.0,533,539
yogurt,2025-11-30,57.49,0.22160148975791433,21.0,531,537
yogurt,2025-12-01,56.99,0.2532588454376164,21.754804352859455,531,537
yogurt,2025-12-02,56.49,0.28014842300556586,22.0,533,539
yogurt,2025-12-03,55.99,0.2523020257826888,21.0,537,543
yogurt,2025-12-04,53.99,0.2782931354359926,20.61194029850746,533,539
yogurt,2025-12-07,38.79,0.0,,1,1
yogurt,2025-12-08,49.99,0.0,,1,1
yogurt,2025-12-10,47.989999999999995,0.0,,2,2
yogurt,2025-12-11,57.49,0.3025830258302583,20.0,536,542
yogurt,2025-12-12,54.99,0.2596685082872928,20.0,537,543
yogurt,2025-12-13,51.99,0.28171641791044777,21.0,531,536
yogurt,2025-12-15,37.49,0.0,,1,1
yogurt,2025-12-17,26.99,0.0,,1,1
yogurt,2025-12-19,34.99,0.0,,4,4
yogurt,2025-12-24,41.49,0.0,,1,1
yogurt,2025-12-26,35.99,0.0,,5,5
yogurt,2026-01-06,34.99,0.0,,3,3
yogurt,2026-01-07,45.64,0.0,,2,2
yogurt,2026-01-08,40.49,0.0,,39,39
