date,product,product_literal,retailer,brand_norm,observed,baseline,discount_share,markdown_rate,n_items,n_item_keys
2025-11-04,butter,butter,Novus,,47.49,47.49,0.0,0.0,5,5
2026-01-08,butter,butter,Novus,dziugas,89.99,89.99,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,mlekovita,79.99,79.99,0.0,0.0,1,1
2025-12-19,butter,butter,Novus,mother,154.0,154.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,novus,114.0,114.0,0.0,0.0,3,1
2025-11-28,butter,butter,Novus,novus,104.0,104.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,organic,139.0,139.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,organic,144.0,144.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,paysan,279.0,279.0,0.0,0.0,2,2
2025-11-04,butter,butter,Novus,prego,114.0,114.0,0.0,0.0,3,3
2026-01-08,butter,butter,Novus,prego,89.99,89.99,0.0,0.0,1,1
2025-12-06,butter,butter,Novus,president,199.0,199.0,0.0,0.0,1,1
2025-11-16,butter,butter,Novus,roshen,114.0,114.0,0.0,0.0,2,2
2026-01-08,butter,butter,Novus,roshen,124.0,124.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,біло,106.995,106.995,0.0,0.0,2,1
2025-11-04,butter,butter,Novus,валіо,229.0,229.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,волошкове поле,90.995,90.995,0.0,0.0,2,1
2025-12-06,butter,butter,Novus,волошкове поле,114.0,114.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,галичина,129.0,129.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,галичина,119.0,119.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,гхі,439.0,439.0,0.0,0.0,3,1
2025-12-11,butter,butter,Novus,гхі,289.0,289.0,0.0,0.0,1,1
2026-01-07,butter,butter,Novus,дари,99.99,99.99,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,дари,97.99,97.99,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,житомирський,114.0,114.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,звени гора,104.0,104.0,0.0,0.0,1,1
2025-11-15,butter,butter,Novus,комо,139.0,139.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,молокiя,124.0,124.0,0.0,0.0,1,1
2025-12-26,butter,butter,Novus,молокія,114.0,114.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,молочна,119.0,119.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,молочна,83.99,83.99,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,новгород сіверський,121.495,121.495,0.0,0.0,2,1
2025-12-10,butter,butter,Novus,новгород сіверський,119.0,119.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,новгород сіверський,85.99,85.99,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,онур,35.49,35.49,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,ранчо,126.5,126.5,0.0,0.0,2,1
2025-11-04,butter,butter,Novus,селянське,99.99,99.99,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,селянське,99.495,99.495,0.0,0.0,2,1
2026-01-08,butter,butter,Novus,ферма,154.0,154.0,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,чумак,37.49,37.49,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,щедро,41.99,41.99,0.0,0.0,1,1
2025-11-04,butter,butter,Novus,яготинське,494.0,494.0,0.0,0.0,1,1
2026-01-08,butter,butter,Novus,яготинське,129.0,129.0,0.0,0.0,3,2
2025-10-21,butter,butter,Silpo,beppino,31.04,31.04,0.0,0.0,2,2
2025-10-22,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-10-23,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-10-24,butter,butter,Silpo,beppino,127.745,136.7055734767025,0.5,0.03628921049193653,2,2
2025-10-25,butter,butter,Silpo,beppino,109.695,109.695,0.0,0.0,2,2
2025-10-26,butter,butter,Silpo,beppino,23.39,23.39,0.0,0.0,2,2
2025-10-27,butter,butter,Silpo,beppino,31.04,31.04,0.0,0.0,2,2
2025-10-28,butter,butter,Silpo,beppino,31.04,31.04,0.0,0.0,2,2
2025-10-29,butter,butter,Silpo,beppino,41.74,49.74,0.5,0.10960405535004798,2,2
2025-10-30,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-10-31,butter,butter,Silpo,beppino,74.745,74.745,0.0,0.0,2,2
2025-11-01,butter,butter,Silpo,beppino,30.189999999999998,30.189999999999998,0.0,0.0,2,2
2025-11-02,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-03,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-04,butter,butter,Silpo,beppino,49.739999999999995,49.739999999999995,0.0,0.0,2,2
2025-11-05,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-06,butter,butter,Silpo,beppino,140.245,140.245,0.0,0.0,2,2
2025-11-07,butter,butter,Silpo,beppino,136.995,149.495,0.5,0.22731405710129113,2,2
2025-11-08,butter,butter,Silpo,beppino,136.995,149.495,0.5,0.22731405710129113,2,2
2025-11-09,butter,butter,Silpo,beppino,135.245,135.245,0.0,0.0,2,2
2025-11-10,butter,butter,Silpo,beppino,29.990000000000002,29.990000000000002,0.0,0.0,2,2
2025-11-11,butter,butter,Silpo,beppino,37.89,37.89,0.0,0.0,2,2
2025-11-12,butter,butter,Silpo,beppino,43.49,43.49,0.0,0.0,2,2
2025-11-13,butter,butter,Silpo,beppino,43.49,43.49,0.0,0.0,2,2
2025-11-14,butter,butter,Silpo,beppino,43.49,43.49,0.0,0.0,2,2
2025-11-15,butter,butter,Silpo,beppino,49.99,58.99000000000001,0.5,0.11539941018079244,2,2
2025-11-16,butter,butter,Silpo,beppino,62.745,62.745,0.0,0.0,2,2
2025-11-17,butter,butter,Silpo,beppino,31.54,31.54,0.0,0.0,2,2
2025-11-18,butter,butter,Silpo,beppino,30.29,30.29,0.0,0.0,2,2
2025-11-19,butter,butter,Silpo,beppino,41.24,41.24,0.0,0.0,2,2
2025-11-20,butter,butter,Silpo,beppino,47.99,47.99,0.0,0.0,2,2
2025-11-21,butter,butter,Silpo,beppino,141.095,141.095,0.0,0.0,2,2
2025-11-22,butter,butter,Silpo,beppino,45.24,45.24,0.0,0.0,2,2
2025-11-23,butter,butter,Silpo,beppino,46.99,46.99,0.0,0.0,2,2
2025-11-24,butter,butter,Silpo,beppino,70.245,70.245,0.0,0.0,2,2
2025-11-25,butter,butter,Silpo,beppino,45.24,45.24,0.0,0.0,2,2
2025-11-26,butter,butter,Silpo,beppino,33.839999999999996,33.839999999999996,0.0,0.0,2,2
2025-11-27,butter,butter,Silpo,beppino,48.989999999999995,48.989999999999995,0.0,0.0,2,2
2025-11-28,butter,butter,Silpo,beppino,38.49,38.49,0.0,0.0,2,2
2025-11-29,butter,butter,Silpo,beppino,38.49,38.49,0.0,0.0,2,2
2025-11-30,butter,butter,Silpo,beppino,48.989999999999995,48.989999999999995,0.0,0.0,2,2
2025-12-01,butter,butter,Silpo,beppino,33.839999999999996,33.839999999999996,0.0,0.0,2,2
2025-12-02,butter,butter,Silpo,beppino,82.745,90.245,0.5,0.048701298701298704,2,2
2025-12-03,butter,butter,Silpo,beppino,48.49,48.49,0.0,0.0,2,2
2025-12-04,butter,butter,Silpo,beppino,29.490000000000002,38.989999999999995,0.5,0.25006580679126084,2,2
2025-12-11,butter,butter,Silpo,beppino,30.740000000000002,46.24,0.5,0.23488407334444614,2,2
2025-12-12,butter,butter,Silpo,beppino,29.740000000000002,45.74,0.5,0.24619172180335439,2,2
2025-12-13,butter,butter,Silpo,beppino,29.740000000000002,45.74,0.5,0.24619172180335439,2,2
2025-10-21,butter,butter,Silpo,brazzale,119.445,125.945,0.5,0.030660377358490566,2,2
2025-10-22,butter,butter,Silpo,brazzale,119.445,125.945,0.5,0.030660377358490566,2,2
2025-10-23,butter,butter,Silpo,brazzale,119.445,125.945,0.5,0.030660377358490566,2,2
2025-10-24,butter,butter,Silpo,brazzale,119.445,125.945,0.5,0.030660377358490566,2,2
2025-10-25,butter,butter,Silpo,brazzale,119.445,125.945,0.5,0.030660377358490566,2,2
2025-10-26,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-10-27,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-10-28,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-10-29,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-10-30,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-10-31,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-11-01,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-11-02,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-11-03,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-11-04,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-11-05,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-11-06,butter,butter,Silpo,brazzale,119.345,125.845,0.5,0.030660377358490566,2,2
2025-11-07,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-11-08,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-11-09,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-11-10,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-11-11,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-11-12,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-11-13,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-11-14,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-15,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-16,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-17,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-18,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-19,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-20,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-21,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-22,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-23,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-24,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-25,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-26,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-27,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-28,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-11-29,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-11-30,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-12-01,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-12-02,butter,butter,Silpo,brazzale,134.495,134.495,0.0,0.0,2,2
2025-12-03,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-12-04,butter,butter,Silpo,brazzale,129.495,129.495,0.0,0.0,2,2
2025-12-11,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-12-12,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-12-13,butter,butter,Silpo,brazzale,119.495,125.995,0.5,0.030660377358490566,2,2
2025-10-21,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.051630434782608696,3,3
2025-10-22,butter,butter,Silpo,burro,179.0,179.0,0.3333333333333333,0.0,3,3
2025-10-23,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.051630434782608696,3,3
2025-10-24,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-25,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-26,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-27,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-28,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-10-29,butter,butter,Silpo,burro,349.0,368.0,0.3333333333333333,0.0,3,3
2025-10-30,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.051630434782608696,3,3
2025-10-31,butter,butter,Silpo,burro,89.99,89.99,0.3333333333333333,0.0,3,3
2025-11-01,butter,butter,Silpo,burro,89.99,89.99,0.6666666666666666,0.051630434782608696,3,3
2025-11-02,butter,butter,Silpo,burro,94.99,94.99,0.6666666666666666,0.051630434782608696,3,3
2025-11-03,butter,butter,Silpo,burro,97.49,97.49,0.6666666666666666,0.051630434782608696,3,3
2025-11-04,butter,butter,Silpo,burro,97.49,97.49,0.3333333333333333,0.0,3,3
2025-11-05,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-06,butter,butter,Silpo,burro,97.49,97.49,0.3333333333333333,0.0,3,3
2025-11-07,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-08,butter,butter,Silpo,burro,97.49,97.49,0.3333333333333333,0.0,3,3
2025-11-09,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-10,butter,butter,Silpo,burro,92.49,92.49,0.6666666666666666,0.051630434782608696,3,3
2025-11-11,butter,butter,Silpo,burro,92.49,92.49,0.6666666666666666,0.051630434782608696,3,3
2025-11-12,butter,butter,Silpo,burro,94.99,94.99,0.3333333333333333,0.0,3,3
2025-11-13,butter,butter,Silpo,burro,92.49,92.49,0.3333333333333333,0.0,3,3
2025-11-14,butter,butter,Silpo,burro,94.99,94.99,0.3333333333333333,0.0,3,3
2025-11-15,butter,butter,Silpo,burro,109.0,109.0,0.3333333333333333,0.0,3,3
2025-11-16,butter,butter,Silpo,burro,99.0,99.0,0.0,0.0,3,3
2025-11-17,butter,butter,Silpo,burro,99.0,99.0,0.6666666666666666,0.051630434782608696,3,3
2025-11-18,butter,butter,Silpo,burro,99.0,99.0,0.3333333333333333,0.0,3,3
2025-11-19,butter,butter,Silpo,burro,99.0,99.0,0.0,0.0,3,3
2025-11-20,butter,butter,Silpo,burro,169.0,174.0,0.3333333333333333,0.0,3,3
2025-11-21,butter,butter,Silpo,burro,99.0,99.0,0.3333333333333333,0.0,3,3
2025-11-22,butter,butter,Silpo,burro,109.0,109.0,0.0,0.0,3,3
2025-11-23,butter,butter,Silpo,burro,74.99,74.99,0.0,0.0,3,3
2025-11-24,butter,butter,Silpo,burro,99.0,99.0,0.0,0.0,3,3
2025-11-25,butter,butter,Silpo,burro,87.49,95.6276555426887,0.3333333333333333,0.0,3,3
2025-11-26,butter,butter,Silpo,burro,67.79,67.79,0.0,0.0,3,3
2025-11-27,butter,butter,Silpo,burro,99.0,99.0,0.3333333333333333,0.0,3,3
2025-11-28,butter,butter,Silpo,burro,94.99,94.99,0.0,0.0,3,3
2025-11-29,butter,butter,Silpo,burro,62.49,62.49,0.3333333333333333,0.0,3,3
2025-11-30,butter,butter,Silpo,burro,62.99,62.99,0.0,0.0,3,3
2025-12-01,butter,butter,Silpo,burro,46.29,46.29,0.0,0.0,3,3
2025-12-02,butter,butter,Silpo,burro,66.49,66.49,0.0,0.0,3,3
2025-12-03,butter,butter,Silpo,burro,28.99,52.989999999999995,0.3333333333333333,0.0,3,3
2025-12-04,butter,butter,Silpo,burro,70.69,70.69,0.0,0.0,3,3
2025-12-11,butter,butter,Silpo,burro,95.49,95.49,0.6666666666666666,0.08460057951396964,3,3
2025-12-12,butter,butter,Silpo,burro,74.99,74.99,0.0,0.0,3,3
2025-12-13,butter,butter,Silpo,burro,92.99,92.99,0.0,0.0,3,3
2025-10-21,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-22,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-23,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-24,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-25,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-26,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-27,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-28,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-29,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-30,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-31,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-01,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-02,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-03,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-04,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-05,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-06,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-07,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-08,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-09,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-10,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-11,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-12,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-13,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-14,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-15,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-16,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-17,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-18,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-19,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-20,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-21,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-22,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-23,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-24,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-25,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-26,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-27,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-28,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-29,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-11-30,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-01,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-02,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-03,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-04,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-11,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-12,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-12-13,butter,butter,Silpo,elle,39.39,39.39,0.0,0.0,1,1
2025-10-21,butter,butter,Silpo,gheesome,179.0,179.0,0.25,0.0,4,4
2025-10-22,butter,butter,Silpo,gheesome,149.0,164.0753768844221,0.5,0.08912391194557501,4,4
2025-10-23,butter,butter,Silpo,gheesome,73.945,88.55630200024542,0.75,0.1651888060605429,4,4
2025-10-24,butter,butter,Silpo,gheesome,96.495,114.495,0.5,0.08912391194557501,4,4
2025-10-25,butter,butter,Silpo,gheesome,103.995,114.495,0.5,0.08912391194557501,4,4
2025-10-26,butter,butter,Silpo,gheesome,118.995,118.995,0.25,0.0,4,4
2025-10-27,butter,butter,Silpo,gheesome,107.57,107.57,0.0,0.0,4,4
2025-10-28,butter,butter,Silpo,gheesome,106.495,114.495,0.5,0.05213673728298083,4,4
2025-10-29,butter,butter,Silpo,gheesome,171.5,171.5,0.5,0.05213673728298083,4,4
2025-10-30,butter,butter,Silpo,gheesome,334.0,345.58301158301157,0.25,0.0,4,4
2025-10-31,butter,butter,Silpo,gheesome,94.195,106.46118705035971,0.5,0.09476908026746553,4,4
2025-11-01,butter,butter,Silpo,gheesome,111.995,121.995,0.5,0.08912391194557501,4,4
2025-11-02,butter,butter,Silpo,gheesome,108.495,108.495,0.5,0.056115148284279374,4,4
2025-11-03,butter,butter,Silpo,gheesome,57.44500000000001,78.59146464646464,0.5,0.0972495188440036,4,4
2025-11-04,butter,butter,Silpo,gheesome,103.995,113.495,0.75,0.1661952280563847,4,4
2025-11-05,butter,butter,Silpo,gheesome,42.49,42.49,0.0,0.0,4,4
2025-11-06,butter,butter,Silpo,gheesome,62.239999999999995,66.74000000000001,0.25,0.0,4,4
2025-11-07,butter,butter,Silpo,gheesome,54.445,67.14081184560088,0.5,0.04820838090325769,4,4
2025-11-08,butter,butter,Silpo,gheesome,54.445,67.14081184560088,0.5,0.04820838090325769,4,4
2025-11-09,butter,butter,Silpo,gheesome,69.44500000000001,95.44500000000001,0.5,0.1342554922701383,4,4
2025-11-10,butter,butter,Silpo,gheesome,105.495,115.495,0.5,0.1389081816919017,4,4
2025-11-11,butter,butter,Silpo,gheesome,84.45,99.49016064257029,0.5,0.08839779005524862,4,4
2025-11-12,butter,butter,Silpo,gheesome,61.29,68.49,0.25,0.0,4,4
2025-11-13,butter,butter,Silpo,gheesome,101.995,116.495,0.5,0.195972428706582,4,4
2025-11-14,butter,butter,Silpo,gheesome,104.45,126.06632260134774,0.75,0.18994306634259217,4,4
2025-11-15,butter,butter,Silpo,gheesome,83.99,91.49,0.25,0.0,4,4
2025-11-16,butter,butter,Silpo,gheesome,47.64,50.49,0.25,0.0,4,4
2025-11-17,butter,butter,Silpo,gheesome,58.89,61.739999999999995,0.25,0.0,4,4
2025-11-18,butter,butter,Silpo,gheesome,171.5,183.0,0.25,0.0,4,4
2025-11-19,butter,butter,Silpo,gheesome,122.995,125.995,0.25,0.0,4,4
2025-11-20,butter,butter,Silpo,gheesome,166.5,166.5,0.0,0.0,4,4
2025-11-21,butter,butter,Silpo,gheesome,159.0,159.0,0.25,0.0,4,4
2025-11-22,butter,butter,Silpo,gheesome,144.245,144.495,0.25,0.0,4,4
2025-11-23,butter,butter,Silpo,gheesome,119.245,130.745,0.25,0.0,4,4
2025-11-24,butter,butter,Silpo,gheesome,194.0,205.5,0.25,0.0,4,4
2025-11-25,butter,butter,Silpo,gheesome,136.495,146.995,0.5,0.11430204314902133,4,4
2025-11-26,butter,butter,Silpo,gheesome,61.739999999999995,69.74000000000001,0.25,0.0,4,4
2025-11-27,butter,butter,Silpo,gheesome,72.49,81.99000000000001,0.25,0.0,4,4
2025-11-28,butter,butter,Silpo,gheesome,273.495,280.995,0.5,0.08065383374556405,4,4
2025-11-29,butter,butter,Silpo,gheesome,271.995,271.995,0.0,0.0,4,4
2025-11-30,butter,butter,Silpo,gheesome,274.495,274.495,0.0,0.0,4,4
2025-12-01,butter,butter,Silpo,gheesome,273.495,280.995,0.5,0.08065383374556405,4,4
2025-12-02,butter,butter,Silpo,gheesome,344.0,344.0,0.25,0.0,4,4
2025-12-03,butter,butter,Silpo,gheesome,260.495,260.495,0.25,0.0,4,4
2025-12-04,butter,butter,Silpo,gheesome,344.0,344.0,0.25,0.0,4,4
2025-12-11,butter,butter,Silpo,gheesome,261.495,269.495,0.25,0.0,4,4
2025-12-12,butter,butter,Silpo,gheesome,319.0,330.41552511415523,0.5,0.05950822403656182,4,4
2025-12-13,butter,butter,Silpo,gheesome,261.495,269.495,0.25,0.0,4,4
2025-10-21,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-22,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-23,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-24,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-25,butter,butter,Silpo,isigny,154.0,159.0,0.25,0.0,4,4
2025-10-26,butter,butter,Silpo,isigny,104.495,104.495,0.5,0.026455026455026454,4,4
2025-10-27,butter,butter,Silpo,isigny,104.495,104.495,0.5,0.026455026455026454,4,4
2025-10-28,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-29,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-10-30,butter,butter,Silpo,isigny,104.995,104.995,0.25,0.0,4,4
2025-10-31,butter,butter,Silpo,isigny,149.0,149.0,0.25,0.0,4,4
2025-11-01,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-02,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-03,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-04,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-05,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-06,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-07,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-08,butter,butter,Silpo,isigny,119.5,119.5,0.25,0.0,4,4
2025-11-09,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-10,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-11,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-12,butter,butter,Silpo,isigny,104.495,104.495,0.25,0.0,4,4
2025-11-13,butter,butter,Silpo,isigny,104.495,104.495,0.5,0.026455026455026454,4,4
2025-11-14,butter,butter,Silpo,isigny,134.0,134.0,0.0,0.0,4,4
2025-11-15,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-16,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-17,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-18,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-19,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-20,butter,butter,Silpo,isigny,104.495,104.495,0.0,0.0,4,4
2025-11-21,butter,butter,Silpo,isigny,94.495,106.995,0.25,0.0,4,4
